'Elapsed time','Abdomen_3'
'0:02.433',6.700
'0:02.434',6.400
'0:02.435',6.800
'0:02.436',7.500
'0:02.437',8.400
'0:02.438',9.100
'0:02.439',9.700
'0:02.440',10.200
'0:02.441',10.700
'0:02.442',11.100
'0:02.443',11.200
'0:02.444',10.900
'0:02.445',10.300
'0:02.446',9.200
'0:02.447',7.900
'0:02.448',6.600
'0:02.449',5.300
'0:02.450',4.300
'0:02.451',3.700
'0:02.452',3.400
'0:02.453',3.200
'0:02.454',3.100
'0:02.455',3.000
'0:02.456',2.700
'0:02.457',2.600
'0:02.458',2.800
'0:02.459',3.300
'0:02.460',4.200
'0:02.461',5.100
'0:02.462',5.900
'0:02.463',6.100
'0:02.464',5.900
'0:02.465',5.200
'0:02.466',4.400
'0:02.467',3.800
'0:02.468',3.700
'0:02.469',4.000
'0:02.470',4.400
'0:02.471',4.600
'0:02.472',4.400
'0:02.473',3.900
'0:02.474',3.300
'0:02.475',2.800
'0:02.476',2.700
'0:02.477',2.900
'0:02.478',3.200
'0:02.479',3.400
'0:02.480',3.400
'0:02.481',3.200
'0:02.482',2.700
'0:02.483',2.000
'0:02.484',1.300
'0:02.485',0.600
'0:02.486',0.000
'0:02.487',-0.200
'0:02.488',-0.300
'0:02.489',-0.500
'0:02.490',-1.100
'0:02.491',-2.400
'0:02.492',-4.000
'0:02.493',-5.500
'0:02.494',-6.500
'0:02.495',-6.700
'0:02.496',-6.200
'0:02.497',-5.200
'0:02.498',-4.000
'0:02.499',-2.900
'0:02.500',-1.700
'0:02.501',-0.700
'0:02.502',0.300
'0:02.503',1.200
'0:02.504',2.300
'0:02.505',4.100
'0:02.506',7.000
'0:02.507',11.100
'0:02.508',15.800
'0:02.509',19.900
'0:02.510',22.400
'0:02.511',22.400
'0:02.512',19.900
'0:02.513',15.900
'0:02.514',11.600
'0:02.515',7.900
'0:02.516',5.100
'0:02.517',2.700
'0:02.518',0.200
'0:02.519',-2.900
'0:02.520',-6.400
'0:02.521',-9.700
'0:02.522',-12.100
'0:02.523',-13.200
'0:02.524',-13.200
'0:02.525',-12.300
'0:02.526',-11.200
'0:02.527',-10.200
'0:02.528',-9.400
'0:02.529',-8.600
'0:02.530',-7.700
'0:02.531',-6.600
'0:02.532',-5.400
'0:02.533',-4.200
'0:02.534',-3.400
'0:02.535',-3.000
'0:02.536',-3.100
'0:02.537',-3.500
'0:02.538',-4.100
'0:02.539',-4.400
'0:02.540',-4.400
'0:02.541',-3.700
'0:02.542',-2.700
'0:02.543',-1.600
'0:02.544',-0.800
'0:02.545',-0.400
'0:02.546',-0.500
'0:02.547',-0.900
'0:02.548',-1.400
'0:02.549',-2.000
'0:02.550',-2.600
'0:02.551',-3.400
'0:02.552',-4.300
'0:02.553',-5.100
'0:02.554',-5.700
'0:02.555',-6.000
'0:02.556',-5.900
'0:02.557',-5.600
'0:02.558',-5.200
'0:02.559',-4.800
'0:02.560',-4.200
'0:02.561',-3.600
'0:02.562',-3.100
'0:02.563',-2.800
'0:02.564',-2.800
'0:02.565',-3.100
'0:02.566',-3.300
'0:02.567',-3.500
'0:02.568',-3.500
'0:02.569',-3.300
'0:02.570',-3.200
'0:02.571',-3.200
'0:02.572',-3.300
'0:02.573',-3.400
'0:02.574',-3.300
'0:02.575',-3.200
'0:02.576',-3.200
'0:02.577',-3.600
'0:02.578',-4.300
'0:02.579',-5.300
'0:02.580',-6.200
'0:02.581',-6.600
'0:02.582',-6.400
'0:02.583',-5.800
'0:02.584',-5.000
'0:02.585',-4.400
'0:02.586',-4.000
'0:02.587',-3.800
'0:02.588',-3.400
'0:02.589',-2.700
'0:02.590',-1.800
'0:02.591',-1.100
'0:02.592',-1.000
'0:02.593',-1.600
'0:02.594',-2.900
'0:02.595',-4.400
'0:02.596',-5.500
'0:02.597',-5.900
'0:02.598',-5.600
'0:02.599',-5.000
'0:02.600',-4.400
'0:02.601',-4.000
'0:02.602',-3.900
'0:02.603',-4.000
'0:02.604',-3.900
'0:02.605',-3.800
'0:02.606',-3.800
'0:02.607',-4.000
'0:02.608',-4.400
'0:02.609',-4.900
'0:02.610',-5.100
'0:02.611',-4.800
'0:02.612',-4.200
'0:02.613',-3.500
'0:02.614',-3.000
'0:02.615',-3.000
'0:02.616',-3.600
'0:02.617',-4.500
'0:02.618',-5.300
'0:02.619',-5.800
'0:02.620',-5.800
'0:02.621',-5.500
'0:02.622',-5.000
'0:02.623',-4.600
'0:02.624',-4.500
'0:02.625',-4.700
'0:02.626',-5.000
'0:02.627',-5.000
'0:02.628',-4.600
'0:02.629',-3.800
'0:02.630',-2.600
'0:02.631',-1.600
'0:02.632',-1.100
'0:02.633',-1.400
'0:02.634',-2.300
'0:02.635',-3.400
'0:02.636',-4.000
'0:02.637',-4.000
'0:02.638',-3.300
'0:02.639',-2.500
'0:02.640',-1.900
'0:02.641',-2.100
'0:02.642',-2.800
'0:02.643',-4.000
'0:02.644',-5.100
'0:02.645',-5.800
'0:02.646',-6.000
'0:02.647',-5.900
'0:02.648',-5.500
'0:02.649',-5.100
'0:02.650',-4.800
'0:02.651',-4.600
'0:02.652',-4.400
'0:02.653',-4.200
'0:02.654',-4.000
'0:02.655',-3.900
'0:02.656',-3.900
'0:02.657',-3.900
'0:02.658',-3.800
'0:02.659',-3.300
'0:02.660',-2.400
'0:02.661',-1.300
'0:02.662',-0.200
'0:02.663',0.500
'0:02.664',0.600
'0:02.665',0.100
'0:02.666',-0.900
'0:02.667',-2.100
'0:02.668',-3.300
'0:02.669',-4.300
'0:02.670',-5.100
'0:02.671',-5.400
'0:02.672',-5.300
'0:02.673',-4.600
'0:02.674',-3.700
'0:02.675',-2.600
'0:02.676',-1.900
'0:02.677',-1.700
'0:02.678',-2.200
'0:02.679',-3.100
'0:02.680',-4.100
'0:02.681',-4.700
'0:02.682',-4.600
'0:02.683',-4.000
'0:02.684',-3.300
'0:02.685',-2.800
'0:02.686',-2.700
'0:02.687',-3.100
'0:02.688',-3.500
'0:02.689',-3.700
'0:02.690',-3.500
'0:02.691',-3.300
'0:02.692',-3.300
'0:02.693',-3.900
'0:02.694',-4.800
'0:02.695',-5.400
'0:02.696',-5.500
'0:02.697',-4.700
'0:02.698',-3.400
'0:02.699',-2.300
'0:02.700',-1.900
'0:02.701',-2.300
'0:02.702',-3.100
'0:02.703',-3.700
'0:02.704',-3.600
'0:02.705',-2.900
'0:02.706',-1.900
'0:02.707',-1.200
'0:02.708',-1.100
'0:02.709',-1.600
'0:02.710',-2.500
'0:02.711',-3.200
'0:02.712',-3.700
'0:02.713',-3.800
'0:02.714',-3.700
'0:02.715',-3.500
'0:02.716',-3.500
'0:02.717',-3.500
'0:02.718',-3.700
'0:02.719',-3.800
'0:02.720',-3.900
'0:02.721',-4.000
'0:02.722',-3.900
'0:02.723',-3.900
'0:02.724',-3.800
'0:02.725',-4.000
'0:02.726',-4.400
'0:02.727',-5.000
'0:02.728',-5.800
'0:02.729',-6.400
'0:02.730',-6.700
'0:02.731',-6.400
'0:02.732',-5.900
'0:02.733',-5.500
'0:02.734',-5.500
'0:02.735',-6.300
'0:02.736',-7.600
'0:02.737',-9.000
'0:02.738',-10.100
'0:02.739',-10.300
'0:02.740',-9.800
'0:02.741',-8.800
'0:02.742',-7.800
'0:02.743',-7.000
'0:02.744',-6.700
'0:02.745',-6.700
'0:02.746',-6.900
'0:02.747',-7.000
'0:02.748',-7.100
'0:02.749',-7.200
'0:02.750',-7.200
'0:02.751',-7.300
'0:02.752',-7.300
'0:02.753',-7.100
'0:02.754',-6.700
'0:02.755',-6.200
'0:02.756',-6.000
'0:02.757',-6.200
'0:02.758',-7.000
'0:02.759',-8.300
'0:02.760',-9.600
'0:02.761',-10.600
'0:02.762',-10.900
'0:02.763',-10.700
'0:02.764',-10.300
'0:02.765',-9.900
'0:02.766',-10.000
'0:02.767',-10.300
'0:02.768',-10.600
'0:02.769',-10.800
'0:02.770',-10.700
'0:02.771',-10.600
'0:02.772',-10.600
'0:02.773',-10.900
'0:02.774',-11.200
'0:02.775',-11.400
'0:02.776',-11.000
'0:02.777',-10.200
'0:02.778',-9.100
'0:02.779',-8.100
'0:02.780',-7.600
'0:02.781',-7.600
'0:02.782',-8.000
'0:02.783',-8.300
'0:02.784',-8.300
'0:02.785',-8.100
'0:02.786',-7.700
'0:02.787',-7.400
'0:02.788',-7.300
'0:02.789',-7.400
'0:02.790',-7.600
'0:02.791',-7.600
'0:02.792',-7.300
'0:02.793',-6.800
'0:02.794',-6.100
'0:02.795',-5.400
'0:02.796',-4.900
'0:02.797',-4.600
'0:02.798',-4.600
'0:02.799',-4.800
'0:02.800',-5.200
'0:02.801',-5.600
'0:02.802',-6.000
'0:02.803',-6.100
'0:02.804',-5.900
'0:02.805',-5.500
'0:02.806',-5.000
'0:02.807',-4.600
'0:02.808',-4.500
'0:02.809',-4.800
'0:02.810',-5.600
'0:02.811',-6.700
'0:02.812',-7.900
'0:02.813',-8.900
'0:02.814',-9.300
'0:02.815',-9.100
'0:02.816',-8.300
'0:02.817',-7.100
'0:02.818',-6.000
'0:02.819',-5.200
'0:02.820',-5.100
'0:02.821',-5.500
'0:02.822',-6.200
'0:02.823',-6.800
'0:02.824',-7.000
'0:02.825',-6.800
'0:02.826',-6.300
'0:02.827',-5.900
'0:02.828',-5.700
'0:02.829',-5.800
'0:02.830',-6.200
'0:02.831',-6.600
'0:02.832',-6.900
'0:02.833',-7.100
'0:02.834',-7.100
'0:02.835',-6.900
'0:02.836',-6.600
'0:02.837',-5.900
'0:02.838',-5.000
'0:02.839',-3.900
'0:02.840',-2.700
'0:02.841',-1.600
'0:02.842',-0.600
'0:02.843',0.400
'0:02.844',1.500
'0:02.845',2.900
'0:02.846',4.500
'0:02.847',6.200
'0:02.848',8.000
'0:02.849',9.700
'0:02.850',11.400
'0:02.851',13.200
'0:02.852',15.100
'0:02.853',17.100
'0:02.854',18.900
'0:02.855',20.000
'0:02.856',20.300
'0:02.857',19.900
'0:02.858',19.000
'0:02.859',18.100
'0:02.860',17.400
'0:02.861',17.100
'0:02.862',16.700
'0:02.863',16.000
'0:02.864',14.700
'0:02.865',12.700
'0:02.866',10.400
'0:02.867',8.100
'0:02.868',5.900
'0:02.869',3.800
'0:02.870',1.800
'0:02.871',-0.200
'0:02.872',-2.000
'0:02.873',-3.200
'0:02.874',-3.600
'0:02.875',-3.100
'0:02.876',-2.300
'0:02.877',-1.800
'0:02.878',-2.400
'0:02.879',-4.300
'0:02.880',-7.500
'0:02.881',-11.100
'0:02.882',-14.600
'0:02.883',-17.400
'0:02.884',-19.600
'0:02.885',-21.200
'0:02.886',-22.600
'0:02.887',-23.800
'0:02.888',-24.800
'0:02.889',-25.400
'0:02.890',-25.600
'0:02.891',-25.400
'0:02.892',-24.800
'0:02.893',-24.200
'0:02.894',-23.800
'0:02.895',-23.900
'0:02.896',-24.400
'0:02.897',-25.200
'0:02.898',-25.800
'0:02.899',-25.500
'0:02.900',-24.400
'0:02.901',-22.800
'0:02.902',-21.200
'0:02.903',-20.300
'0:02.904',-20.100
'0:02.905',-20.100
'0:02.906',-19.600
'0:02.907',-18.200
'0:02.908',-16.000
'0:02.909',-13.700
'0:02.910',-12.200
'0:02.911',-11.700
'0:02.912',-12.200
'0:02.913',-12.900
'0:02.914',-13.200
'0:02.915',-12.600
'0:02.916',-11.200
'0:02.917',-9.400
'0:02.918',-7.600
'0:02.919',-6.200
'0:02.920',-5.300
'0:02.921',-5.000
'0:02.922',-5.000
'0:02.923',-5.200
'0:02.924',-5.400
'0:02.925',-5.200
'0:02.926',-4.700
'0:02.927',-3.800
'0:02.928',-3.200
'0:02.929',-3.000
'0:02.930',-3.600
'0:02.931',-4.600
'0:02.932',-5.600
'0:02.933',-6.100
'0:02.934',-5.900
'0:02.935',-5.100
'0:02.936',-4.400
'0:02.937',-4.000
'0:02.938',-4.000
'0:02.939',-4.200
'0:02.940',-4.100
'0:02.941',-3.500
'0:02.942',-2.600
'0:02.943',-1.800
'0:02.944',-1.500
'0:02.945',-1.900
'0:02.946',-2.600
'0:02.947',-3.400
'0:02.948',-3.700
'0:02.949',-3.500
'0:02.950',-2.800
'0:02.951',-2.000
'0:02.952',-1.200
'0:02.953',-0.800
'0:02.954',-0.500
'0:02.955',-0.400
'0:02.956',-0.500
'0:02.957',-0.800
'0:02.958',-1.400
'0:02.959',-2.100
'0:02.960',-3.000
'0:02.961',-3.600
'0:02.962',-4.000
'0:02.963',-4.000
'0:02.964',-3.800
'0:02.965',-3.600
'0:02.966',-3.300
'0:02.967',-3.000
'0:02.968',-2.600
'0:02.969',-2.000
'0:02.970',-1.100
'0:02.971',0.300
'0:02.972',2.300
'0:02.973',5.000
'0:02.974',8.700
'0:02.975',12.900
'0:02.976',17.100
'0:02.977',20.600
'0:02.978',22.700
'0:02.979',22.900
'0:02.980',21.400
'0:02.981',18.700
'0:02.982',15.600
'0:02.983',12.700
'0:02.984',10.500
'0:02.985',8.600
'0:02.986',6.800
'0:02.987',4.700
'0:02.988',2.100
'0:02.989',-0.900
'0:02.990',-3.600
'0:02.991',-5.500
'0:02.992',-6.200
'0:02.993',-5.700
'0:02.994',-4.400
'0:02.995',-2.800
'0:02.996',-1.400
'0:02.997',-0.400
'0:02.998',0.300
'0:02.999',0.700
'0:03.000',0.700
'0:03.001',0.300
'0:03.002',-0.300
'0:03.003',-1.000
'0:03.004',-1.400
'0:03.005',-1.400
'0:03.006',-1.000
'0:03.007',-0.700
'0:03.008',-0.700
'0:03.009',-1.200
'0:03.010',-2.000
'0:03.011',-2.900
'0:03.012',-3.400
'0:03.013',-3.400
'0:03.014',-3.000
'0:03.015',-2.600
'0:03.016',-2.200
'0:03.017',-2.000
'0:03.018',-1.700
'0:03.019',-1.300
'0:03.020',-0.700
'0:03.021',0.100
'0:03.022',0.800
'0:03.023',1.200
'0:03.024',1.200
'0:03.025',0.600
'0:03.026',-0.300
'0:03.027',-1.300
'0:03.028',-1.800
'0:03.029',-1.800
'0:03.030',-1.200
'0:03.031',-0.400
'0:03.032',0.300
'0:03.033',0.600
'0:03.034',0.500
'0:03.035',0.200
'0:03.036',0.100
'0:03.037',0.500
'0:03.038',1.500
'0:03.039',2.700
'0:03.040',3.900
'0:03.041',4.600
'0:03.042',5.000
'0:03.043',5.000
'0:03.044',5.100
'0:03.045',5.500
'0:03.046',6.200
'0:03.047',7.000
'0:03.048',7.600
'0:03.049',7.900
'0:03.050',7.600
'0:03.051',7.100
'0:03.052',6.700
'0:03.053',6.500
'0:03.054',6.800
'0:03.055',7.300
'0:03.056',7.700
'0:03.057',7.500
'0:03.058',6.600
'0:03.059',5.400
'0:03.060',4.400
'0:03.061',3.900
'0:03.062',4.300
'0:03.063',5.200
'0:03.064',6.100
'0:03.065',6.500
'0:03.066',6.100
'0:03.067',5.300
'0:03.068',4.500
'0:03.069',4.200
'0:03.070',4.700
'0:03.071',5.700
'0:03.072',6.600
'0:03.073',7.100
'0:03.074',7.100
'0:03.075',6.700
'0:03.076',6.400
'0:03.077',6.600
'0:03.078',7.200
'0:03.079',8.100
'0:03.080',8.800
'0:03.081',8.900
'0:03.082',8.300
'0:03.083',7.200
'0:03.084',6.000
'0:03.085',5.400
'0:03.086',5.400
'0:03.087',6.100
'0:03.088',6.900
'0:03.089',7.400
'0:03.090',7.400
'0:03.091',7.000
'0:03.092',6.500
'0:03.093',6.300
'0:03.094',6.600
'0:03.095',7.200
'0:03.096',7.600
'0:03.097',7.700
'0:03.098',7.400
'0:03.099',7.100
'0:03.100',7.200
'0:03.101',7.900
'0:03.102',9.300
'0:03.103',10.800
'0:03.104',12.000
'0:03.105',12.600
'0:03.106',12.300
'0:03.107',11.600
'0:03.108',10.600
'0:03.109',9.700
'0:03.110',9.200
'0:03.111',9.000
'0:03.112',9.100
'0:03.113',9.100
'0:03.114',8.900
'0:03.115',8.500
'0:03.116',7.900
'0:03.117',7.200
'0:03.118',6.700
'0:03.119',6.500
'0:03.120',6.600
'0:03.121',6.800
'0:03.122',7.100
'0:03.123',7.400
'0:03.124',7.700
'0:03.125',8.000
'0:03.126',8.300
'0:03.127',8.400
'0:03.128',8.300
'0:03.129',7.800
'0:03.130',7.200
'0:03.131',6.700
'0:03.132',6.500
'0:03.133',6.600
'0:03.134',6.800
'0:03.135',6.900
'0:03.136',6.600
'0:03.137',6.300
'0:03.138',6.200
'0:03.139',6.800
'0:03.140',7.900
'0:03.141',9.300
'0:03.142',10.400
'0:03.143',10.700
'0:03.144',10.200
'0:03.145',9.300
'0:03.146',8.500
'0:03.147',8.300
'0:03.148',8.600
'0:03.149',9.200
'0:03.150',9.400
'0:03.151',9.200
'0:03.152',8.500
'0:03.153',7.800
'0:03.154',7.200
'0:03.155',6.900
'0:03.156',6.700
'0:03.157',6.200
'0:03.158',5.500
'0:03.159',4.700
'0:03.160',4.300
'0:03.161',4.600
'0:03.162',5.400
'0:03.163',6.300
'0:03.164',6.700
'0:03.165',6.300
'0:03.166',5.200
'0:03.167',3.800
'0:03.168',2.700
'0:03.169',2.100
'0:03.170',2.000
'0:03.171',2.300
'0:03.172',2.800
'0:03.173',3.200
'0:03.174',3.600
'0:03.175',4.000
'0:03.176',4.300
'0:03.177',4.500
'0:03.178',4.600
'0:03.179',4.800
'0:03.180',5.100
'0:03.181',5.500
'0:03.182',5.900
'0:03.183',6.100
'0:03.184',6.000
'0:03.185',5.500
'0:03.186',4.700
'0:03.187',4.000
'0:03.188',3.400
'0:03.189',3.000
'0:03.190',2.800
'0:03.191',2.700
'0:03.192',2.600
'0:03.193',2.300
'0:03.194',2.000
'0:03.195',1.700
'0:03.196',1.600
'0:03.197',1.800
'0:03.198',2.200
'0:03.199',2.800
'0:03.200',3.200
'0:03.201',3.200
'0:03.202',2.800
'0:03.203',2.300
'0:03.204',2.000
'0:03.205',2.100
'0:03.206',2.700
'0:03.207',3.300
'0:03.208',3.700
'0:03.209',3.500
'0:03.210',2.800
'0:03.211',1.900
'0:03.212',1.200
'0:03.213',1.100
'0:03.214',1.500
'0:03.215',2.200
'0:03.216',2.700
'0:03.217',2.500
'0:03.218',1.700
'0:03.219',0.600
'0:03.220',-0.200
'0:03.221',-0.200
'0:03.222',0.700
'0:03.223',2.100
'0:03.224',3.400
'0:03.225',4.200
'0:03.226',4.300
'0:03.227',3.800
'0:03.228',3.200
'0:03.229',2.900
'0:03.230',2.700
'0:03.231',2.600
'0:03.232',2.400
'0:03.233',1.900
'0:03.234',1.300
'0:03.235',0.800
'0:03.236',0.700
'0:03.237',0.800
'0:03.238',1.100
'0:03.239',1.300
'0:03.240',1.400
'0:03.241',1.400
'0:03.242',1.300
'0:03.243',1.100
'0:03.244',0.800
'0:03.245',0.100
'0:03.246',-0.800
'0:03.247',-1.800
'0:03.248',-2.600
'0:03.249',-3.000
'0:03.250',-3.100
'0:03.251',-3.000
'0:03.252',-3.000
'0:03.253',-2.900
'0:03.254',-2.800
'0:03.255',-2.500
'0:03.256',-1.900
'0:03.257',-1.300
'0:03.258',-1.000
'0:03.259',-1.200
'0:03.260',-1.600
'0:03.261',-2.000
'0:03.262',-2.100
'0:03.263',-1.600
'0:03.264',-0.900
'0:03.265',-0.300
'0:03.266',-0.200
'0:03.267',-0.500
'0:03.268',-1.100
'0:03.269',-1.500
'0:03.270',-1.500
'0:03.271',-1.000
'0:03.272',-0.500
'0:03.273',-0.400
'0:03.274',-0.800
'0:03.275',-1.500
'0:03.276',-2.200
'0:03.277',-2.500
'0:03.278',-2.400
'0:03.279',-2.100
'0:03.280',-1.900
'0:03.281',-2.000
'0:03.282',-2.400
'0:03.283',-2.700
'0:03.284',-2.600
'0:03.285',-2.000
'0:03.286',-1.100
'0:03.287',-0.200
'0:03.288',0.200
'0:03.289',0.100
'0:03.290',-0.200
'0:03.291',-0.500
'0:03.292',-0.800
'0:03.293',-1.100
'0:03.294',-1.400
'0:03.295',-1.900
'0:03.296',-2.300
'0:03.297',-2.500
'0:03.298',-2.300
'0:03.299',-1.700
'0:03.300',-1.100
'0:03.301',-0.600
'0:03.302',-0.300
'0:03.303',-0.200
'0:03.304',0.000
'0:03.305',0.200
'0:03.306',0.400
'0:03.307',0.300
'0:03.308',0.200
'0:03.309',0.200
'0:03.310',0.500
'0:03.311',1.100
'0:03.312',1.600
'0:03.313',1.800
'0:03.314',1.200
'0:03.315',0.200
'0:03.316',-0.800
'0:03.317',-1.100
'0:03.318',-0.500
'0:03.319',0.800
'0:03.320',1.900
'0:03.321',2.300
'0:03.322',1.700
'0:03.323',0.600
'0:03.324',-0.400
'0:03.325',-0.700
'0:03.326',-0.500
'0:03.327',-0.200
'0:03.328',-0.100
'0:03.329',-0.600
'0:03.330',-1.200
'0:03.331',-1.600
'0:03.332',-1.200
'0:03.333',-0.100
'0:03.334',1.300
'0:03.335',2.400
'0:03.336',3.200
'0:03.337',3.500
'0:03.338',3.600
'0:03.339',3.600
'0:03.340',3.400
'0:03.341',2.700
'0:03.342',1.500
'0:03.343',-0.100
'0:03.344',-1.600
'0:03.345',-2.400
'0:03.346',-2.600
'0:03.347',-2.400
'0:03.348',-2.200
'0:03.349',-2.300
'0:03.350',-3.000
'0:03.351',-4.000
'0:03.352',-4.900
'0:03.353',-5.400
'0:03.354',-5.400
'0:03.355',-5.200
'0:03.356',-4.700
'0:03.357',-4.100
'0:03.358',-3.500
'0:03.359',-3.000
'0:03.360',-2.600
'0:03.361',-2.300
'0:03.362',-2.200
'0:03.363',-2.300
'0:03.364',-2.400
'0:03.365',-2.500
'0:03.366',-2.400
'0:03.367',-2.200
'0:03.368',-1.800
'0:03.369',-1.500
'0:03.370',-1.500
'0:03.371',-1.700
'0:03.372',-2.300
'0:03.373',-3.000
'0:03.374',-3.400
'0:03.375',-3.200
'0:03.376',-2.400
'0:03.377',-1.100
'0:03.378',0.000
'0:03.379',0.500
'0:03.380',0.200
'0:03.381',-0.800
'0:03.382',-2.100
'0:03.383',-3.400
'0:03.384',-4.300
'0:03.385',-4.800
'0:03.386',-4.900
'0:03.387',-4.700
'0:03.388',-4.300
'0:03.389',-3.700
'0:03.390',-3.000
'0:03.391',-2.400
'0:03.392',-2.100
'0:03.393',-2.200
'0:03.394',-2.600
'0:03.395',-3.400
'0:03.396',-4.200
'0:03.397',-4.700
'0:03.398',-4.800
'0:03.399',-4.500
'0:03.400',-4.000
'0:03.401',-3.600
'0:03.402',-3.200
'0:03.403',-2.900
'0:03.404',-2.600
'0:03.405',-2.100
'0:03.406',-1.300
'0:03.407',-0.500
'0:03.408',0.200
'0:03.409',0.600
'0:03.410',0.600
'0:03.411',0.400
'0:03.412',0.200
'0:03.413',0.100
'0:03.414',0.200
'0:03.415',0.100
'0:03.416',-0.100
'0:03.417',-0.500
'0:03.418',-0.800
'0:03.419',-1.000
'0:03.420',-0.900
'0:03.421',-0.500
'0:03.422',0.000
'0:03.423',0.200
'0:03.424',-0.100
'0:03.425',-0.900
'0:03.426',-2.300
'0:03.427',-3.800
'0:03.428',-5.000
'0:03.429',-5.500
'0:03.430',-5.400
'0:03.431',-4.600
'0:03.432',-3.800
'0:03.433',-3.100
'0:03.434',-2.800
'0:03.435',-2.400
'0:03.436',-1.800
'0:03.437',-0.700
'0:03.438',0.700
'0:03.439',2.100
'0:03.440',3.000
'0:03.441',3.700
'0:03.442',4.800
'0:03.443',7.000
'0:03.444',10.800
'0:03.445',15.600
'0:03.446',20.100
'0:03.447',23.000
'0:03.448',23.300
'0:03.449',21.500
'0:03.450',18.600
'0:03.451',15.800
'0:03.452',13.700
'0:03.453',11.800
'0:03.454',9.400
'0:03.455',5.700
'0:03.456',1.100
'0:03.457',-3.500
'0:03.458',-6.800
'0:03.459',-8.000
'0:03.460',-7.300
'0:03.461',-5.500
'0:03.462',-3.900
'0:03.463',-3.100
'0:03.464',-3.100
'0:03.465',-3.300
'0:03.466',-3.200
'0:03.467',-2.700
'0:03.468',-1.900
'0:03.469',-1.400
'0:03.470',-1.400
'0:03.471',-1.700
'0:03.472',-2.100
'0:03.473',-2.300
'0:03.474',-2.300
'0:03.475',-2.000
'0:03.476',-1.700
'0:03.477',-1.600
'0:03.478',-1.500
'0:03.479',-1.300
'0:03.480',-0.900
'0:03.481',-0.400
'0:03.482',0.100
'0:03.483',0.300
'0:03.484',0.000
'0:03.485',-0.700
'0:03.486',-1.600
'0:03.487',-2.700
'0:03.488',-3.600
'0:03.489',-4.200
'0:03.490',-4.600
'0:03.491',-4.800
'0:03.492',-4.700
'0:03.493',-4.400
'0:03.494',-3.900
'0:03.495',-3.200
'0:03.496',-2.100
'0:03.497',-0.800
'0:03.498',0.500
'0:03.499',1.600
'0:03.500',2.300
'0:03.501',2.400
'0:03.502',2.000
'0:03.503',1.200
'0:03.504',0.300
'0:03.505',-0.400
'0:03.506',-0.600
'0:03.507',-0.600
'0:03.508',-0.500
'0:03.509',-0.600
'0:03.510',-0.800
'0:03.511',-1.000
'0:03.512',-1.000
'0:03.513',-0.700
'0:03.514',-0.300
'0:03.515',0.100
'0:03.516',0.300
'0:03.517',0.100
'0:03.518',-0.400
'0:03.519',-0.800
'0:03.520',-1.000
'0:03.521',-0.900
'0:03.522',-0.500
'0:03.523',-0.100
'0:03.524',0.100
'0:03.525',0.000
'0:03.526',-0.300
'0:03.527',-0.600
'0:03.528',-0.800
'0:03.529',-0.800
'0:03.530',-0.600
'0:03.531',-0.500
'0:03.532',-0.400
'0:03.533',-0.500
'0:03.534',-0.600
'0:03.535',-0.400
'0:03.536',0.100
'0:03.537',0.900
'0:03.538',1.600
'0:03.539',1.900
'0:03.540',1.600
'0:03.541',1.100
'0:03.542',0.800
'0:03.543',0.900
'0:03.544',1.800
'0:03.545',3.400
'0:03.546',5.300
'0:03.547',7.200
'0:03.548',9.000
'0:03.549',10.600
'0:03.550',11.900
'0:03.551',13.000
'0:03.552',13.700
'0:03.553',14.200
'0:03.554',14.800
'0:03.555',15.900
'0:03.556',17.500
'0:03.557',19.800
'0:03.558',22.100
'0:03.559',24.000
'0:03.560',25.000
'0:03.561',25.000
'0:03.562',24.300
'0:03.563',23.300
'0:03.564',22.700
'0:03.565',22.500
'0:03.566',22.700
'0:03.567',22.900
'0:03.568',22.600
'0:03.569',21.800
'0:03.570',20.300
'0:03.571',18.300
'0:03.572',15.800
'0:03.573',13.100
'0:03.574',10.300
'0:03.575',7.500
'0:03.576',4.800
'0:03.577',2.400
'0:03.578',0.300
'0:03.579',-1.300
'0:03.580',-2.200
'0:03.581',-2.400
'0:03.582',-1.900
'0:03.583',-1.200
'0:03.584',-0.800
'0:03.585',-1.400
'0:03.586',-3.200
'0:03.587',-6.200
'0:03.588',-9.800
'0:03.589',-13.400
'0:03.590',-16.400
'0:03.591',-18.500
'0:03.592',-19.900
'0:03.593',-21.000
'0:03.594',-22.000
'0:03.595',-23.100
'0:03.596',-23.900
'0:03.597',-24.100
'0:03.598',-23.400
'0:03.599',-22.100
'0:03.600',-20.700
'0:03.601',-19.700
'0:03.602',-19.500
'0:03.603',-20.000
'0:03.604',-20.600
'0:03.605',-20.800
'0:03.606',-20.300
'0:03.607',-19.300
'0:03.608',-17.900
'0:03.609',-16.700
'0:03.610',-15.700
'0:03.611',-14.900
'0:03.612',-14.200
'0:03.613',-13.300
'0:03.614',-12.300
'0:03.615',-11.200
'0:03.616',-10.000
'0:03.617',-8.900
'0:03.618',-7.700
'0:03.619',-6.600
'0:03.620',-5.500
'0:03.621',-4.400
'0:03.622',-3.400
'0:03.623',-2.500
'0:03.624',-1.700
'0:03.625',-1.000
'0:03.626',-0.600
'0:03.627',-0.400
'0:03.628',-0.400
'0:03.629',-0.200
'0:03.630',0.200
'0:03.631',0.900
'0:03.632',1.500
'0:03.633',2.100
'0:03.634',2.300
'0:03.635',2.400
'0:03.636',2.400
