'Elapsed time','Abdomen_4'
'0:02.418',9.300
'0:02.419',9.100
'0:02.420',8.500
'0:02.421',7.700
'0:02.422',7.100
'0:02.423',6.900
'0:02.424',7.000
'0:02.425',7.500
'0:02.426',8.100
'0:02.427',8.700
'0:02.428',9.200
'0:02.429',9.500
'0:02.430',9.500
'0:02.431',9.200
'0:02.432',8.500
'0:02.433',7.700
'0:02.434',7.100
'0:02.435',6.900
'0:02.436',7.400
'0:02.437',8.400
'0:02.438',9.400
'0:02.439',10.100
'0:02.440',10.500
'0:02.441',10.500
'0:02.442',10.300
'0:02.443',10.000
'0:02.444',9.600
'0:02.445',9.000
'0:02.446',8.100
'0:02.447',7.000
'0:02.448',6.100
'0:02.449',5.400
'0:02.450',5.000
'0:02.451',4.800
'0:02.452',4.600
'0:02.453',4.100
'0:02.454',3.500
'0:02.455',3.000
'0:02.456',2.600
'0:02.457',2.300
'0:02.458',2.100
'0:02.459',1.800
'0:02.460',1.400
'0:02.461',0.900
'0:02.462',0.600
'0:02.463',0.400
'0:02.464',0.300
'0:02.465',0.200
'0:02.466',-0.200
'0:02.467',-0.800
'0:02.468',-1.600
'0:02.469',-2.300
'0:02.470',-2.700
'0:02.471',-2.800
'0:02.472',-2.900
'0:02.473',-3.100
'0:02.474',-3.600
'0:02.475',-4.300
'0:02.476',-5.000
'0:02.477',-5.500
'0:02.478',-5.500
'0:02.479',-5.100
'0:02.480',-4.400
'0:02.481',-3.800
'0:02.482',-3.400
'0:02.483',-3.300
'0:02.484',-3.300
'0:02.485',-3.200
'0:02.486',-3.100
'0:02.487',-3.100
'0:02.488',-3.500
'0:02.489',-4.500
'0:02.490',-6.000
'0:02.491',-7.700
'0:02.492',-9.200
'0:02.493',-10.400
'0:02.494',-11.200
'0:02.495',-11.600
'0:02.496',-11.800
'0:02.497',-11.500
'0:02.498',-10.600
'0:02.499',-9.000
'0:02.500',-6.800
'0:02.501',-4.400
'0:02.502',-2.200
'0:02.503',-0.100
'0:02.504',2.100
'0:02.505',5.300
'0:02.506',9.900
'0:02.507',16.100
'0:02.508',22.700
'0:02.509',28.400
'0:02.510',31.500
'0:02.511',31.300
'0:02.512',28.100
'0:02.513',23.100
'0:02.514',17.800
'0:02.515',13.200
'0:02.516',9.400
'0:02.517',5.800
'0:02.518',1.600
'0:02.519',-3.700
'0:02.520',-9.700
'0:02.521',-15.400
'0:02.522',-20.000
'0:02.523',-22.600
'0:02.524',-23.400
'0:02.525',-22.500
'0:02.526',-20.700
'0:02.527',-18.600
'0:02.528',-16.500
'0:02.529',-14.600
'0:02.530',-12.800
'0:02.531',-11.000
'0:02.532',-9.300
'0:02.533',-7.700
'0:02.534',-6.500
'0:02.535',-5.900
'0:02.536',-6.100
'0:02.537',-6.900
'0:02.538',-7.800
'0:02.539',-8.300
'0:02.540',-8.000
'0:02.541',-7.100
'0:02.542',-5.900
'0:02.543',-5.000
'0:02.544',-4.500
'0:02.545',-4.400
'0:02.546',-4.200
'0:02.547',-3.800
'0:02.548',-3.100
'0:02.549',-2.500
'0:02.550',-2.300
'0:02.551',-2.900
'0:02.552',-4.100
'0:02.553',-5.400
'0:02.554',-6.400
'0:02.555',-7.000
'0:02.556',-7.200
'0:02.557',-7.200
'0:02.558',-7.100
'0:02.559',-6.900
'0:02.560',-6.400
'0:02.561',-5.600
'0:02.562',-4.800
'0:02.563',-4.100
'0:02.564',-3.800
'0:02.565',-4.000
'0:02.566',-4.500
'0:02.567',-5.100
'0:02.568',-5.400
'0:02.569',-5.600
'0:02.570',-5.800
'0:02.571',-6.100
'0:02.572',-6.700
'0:02.573',-7.500
'0:02.574',-8.200
'0:02.575',-8.800
'0:02.576',-9.100
'0:02.577',-9.200
'0:02.578',-9.200
'0:02.579',-9.300
'0:02.580',-9.400
'0:02.581',-9.300
'0:02.582',-8.900
'0:02.583',-8.300
'0:02.584',-7.700
'0:02.585',-7.300
'0:02.586',-7.100
'0:02.587',-6.900
'0:02.588',-6.700
'0:02.589',-6.300
'0:02.590',-5.800
'0:02.591',-5.500
'0:02.592',-5.400
'0:02.593',-5.700
'0:02.594',-6.100
'0:02.595',-6.300
'0:02.596',-6.200
'0:02.597',-6.000
'0:02.598',-5.800
'0:02.599',-6.000
'0:02.600',-6.500
'0:02.601',-7.200
'0:02.602',-7.700
'0:02.603',-7.900
'0:02.604',-8.000
'0:02.605',-7.800
'0:02.606',-7.700
'0:02.607',-7.600
'0:02.608',-7.500
'0:02.609',-7.300
'0:02.610',-7.300
'0:02.611',-7.500
'0:02.612',-8.000
'0:02.613',-8.700
'0:02.614',-9.300
'0:02.615',-9.600
'0:02.616',-9.700
'0:02.617',-9.600
'0:02.618',-9.600
'0:02.619',-10.000
'0:02.620',-10.600
'0:02.621',-11.300
'0:02.622',-11.800
'0:02.623',-11.600
'0:02.624',-11.000
'0:02.625',-10.000
'0:02.626',-9.100
'0:02.627',-8.400
'0:02.628',-8.100
'0:02.629',-8.000
'0:02.630',-7.800
'0:02.631',-7.500
'0:02.632',-7.000
'0:02.633',-6.500
'0:02.634',-6.100
'0:02.635',-6.100
'0:02.636',-6.200
'0:02.637',-6.300
'0:02.638',-6.300
'0:02.639',-6.200
'0:02.640',-6.200
'0:02.641',-6.400
'0:02.642',-6.700
'0:02.643',-7.100
'0:02.644',-7.500
'0:02.645',-7.500
'0:02.646',-7.300
'0:02.647',-6.900
'0:02.648',-6.600
'0:02.649',-6.400
'0:02.650',-6.300
'0:02.651',-6.200
'0:02.652',-6.000
'0:02.653',-5.700
'0:02.654',-5.400
'0:02.655',-5.100
'0:02.656',-4.900
'0:02.657',-4.500
'0:02.658',-3.900
'0:02.659',-3.000
'0:02.660',-1.900
'0:02.661',-1.100
'0:02.662',-0.700
'0:02.663',-1.100
'0:02.664',-2.200
'0:02.665',-3.600
'0:02.666',-5.000
'0:02.667',-6.100
'0:02.668',-6.700
'0:02.669',-6.800
'0:02.670',-6.700
'0:02.671',-6.800
'0:02.672',-7.000
'0:02.673',-7.600
'0:02.674',-8.400
'0:02.675',-9.100
'0:02.676',-9.600
'0:02.677',-9.800
'0:02.678',-9.700
'0:02.679',-9.400
'0:02.680',-9.100
'0:02.681',-8.900
'0:02.682',-8.700
'0:02.683',-8.500
'0:02.684',-8.300
'0:02.685',-8.300
'0:02.686',-8.600
'0:02.687',-9.000
'0:02.688',-9.600
'0:02.689',-10.000
'0:02.690',-10.300
'0:02.691',-10.400
'0:02.692',-10.400
'0:02.693',-10.400
'0:02.694',-10.500
'0:02.695',-10.400
'0:02.696',-10.200
'0:02.697',-9.800
'0:02.698',-9.200
'0:02.699',-8.800
'0:02.700',-8.700
'0:02.701',-9.100
'0:02.702',-9.700
'0:02.703',-10.200
'0:02.704',-10.400
'0:02.705',-10.200
'0:02.706',-9.600
'0:02.707',-8.800
'0:02.708',-8.200
'0:02.709',-7.900
'0:02.710',-7.900
'0:02.711',-8.200
'0:02.712',-8.500
'0:02.713',-8.700
'0:02.714',-8.600
'0:02.715',-8.100
'0:02.716',-7.300
'0:02.717',-6.300
'0:02.718',-5.400
'0:02.719',-5.000
'0:02.720',-5.000
'0:02.721',-5.300
'0:02.722',-5.800
'0:02.723',-6.100
'0:02.724',-6.200
'0:02.725',-6.500
'0:02.726',-7.100
'0:02.727',-7.900
'0:02.728',-8.800
'0:02.729',-9.300
'0:02.730',-9.100
'0:02.731',-8.200
'0:02.732',-7.100
'0:02.733',-6.200
'0:02.734',-6.000
'0:02.735',-6.400
'0:02.736',-7.100
'0:02.737',-7.700
'0:02.738',-8.000
'0:02.739',-8.000
'0:02.740',-7.900
'0:02.741',-8.200
'0:02.742',-8.800
'0:02.743',-9.500
'0:02.744',-10.100
'0:02.745',-10.200
'0:02.746',-9.800
'0:02.747',-9.300
'0:02.748',-8.700
'0:02.749',-8.400
'0:02.750',-8.300
'0:02.751',-8.000
'0:02.752',-7.500
'0:02.753',-6.700
'0:02.754',-5.900
'0:02.755',-5.400
'0:02.756',-5.600
'0:02.757',-6.400
'0:02.758',-7.700
'0:02.759',-9.100
'0:02.760',-10.200
'0:02.761',-11.000
'0:02.762',-11.300
'0:02.763',-11.400
'0:02.764',-11.400
'0:02.765',-11.300
'0:02.766',-11.200
'0:02.767',-10.900
'0:02.768',-10.600
'0:02.769',-10.200
'0:02.770',-9.700
'0:02.771',-9.100
'0:02.772',-8.600
'0:02.773',-8.100
'0:02.774',-7.900
'0:02.775',-8.000
'0:02.776',-8.300
'0:02.777',-8.600
'0:02.778',-8.800
'0:02.779',-8.800
'0:02.780',-8.600
'0:02.781',-8.400
'0:02.782',-8.500
'0:02.783',-8.800
'0:02.784',-9.200
'0:02.785',-9.600
'0:02.786',-9.700
'0:02.787',-9.400
'0:02.788',-8.900
'0:02.789',-8.400
'0:02.790',-7.800
'0:02.791',-7.300
'0:02.792',-6.600
'0:02.793',-5.700
'0:02.794',-4.700
'0:02.795',-3.800
'0:02.796',-3.400
'0:02.797',-3.400
'0:02.798',-3.800
'0:02.799',-4.200
'0:02.800',-4.300
'0:02.801',-4.000
'0:02.802',-3.400
'0:02.803',-3.100
'0:02.804',-3.200
'0:02.805',-3.700
'0:02.806',-4.700
'0:02.807',-5.600
'0:02.808',-6.500
'0:02.809',-7.000
'0:02.810',-7.400
'0:02.811',-7.700
'0:02.812',-8.200
'0:02.813',-8.900
'0:02.814',-9.700
'0:02.815',-10.400
'0:02.816',-10.800
'0:02.817',-10.700
'0:02.818',-10.200
'0:02.819',-9.600
'0:02.820',-9.100
'0:02.821',-9.000
'0:02.822',-9.200
'0:02.823',-9.500
'0:02.824',-9.700
'0:02.825',-9.400
'0:02.826',-8.800
'0:02.827',-8.200
'0:02.828',-7.900
'0:02.829',-8.000
'0:02.830',-8.500
'0:02.831',-8.900
'0:02.832',-9.100
'0:02.833',-8.900
'0:02.834',-8.400
'0:02.835',-8.100
'0:02.836',-8.100
'0:02.837',-8.300
'0:02.838',-8.500
'0:02.839',-8.400
'0:02.840',-7.800
'0:02.841',-6.800
'0:02.842',-5.500
'0:02.843',-4.000
'0:02.844',-2.500
'0:02.845',-0.800
'0:02.846',1.100
'0:02.847',3.200
'0:02.848',5.500
'0:02.849',8.000
'0:02.850',10.600
'0:02.851',13.400
'0:02.852',16.200
'0:02.853',18.900
'0:02.854',21.500
'0:02.855',24.000
'0:02.856',26.300
'0:02.857',28.600
'0:02.858',30.800
'0:02.859',33.101
'0:02.860',35.101
'0:02.861',36.901
'0:02.862',38.401
'0:02.863',39.601
'0:02.864',40.501
'0:02.865',41.001
'0:02.866',40.801
'0:02.867',39.901
'0:02.868',38.201
'0:02.869',36.001
'0:02.870',33.601
'0:02.871',31.600
'0:02.872',30.100
'0:02.873',29.400
'0:02.874',29.500
'0:02.875',29.900
'0:02.876',30.000
'0:02.877',29.100
'0:02.878',26.300
'0:02.879',21.600
'0:02.880',15.300
'0:02.881',8.100
'0:02.882',0.800
'0:02.883',-6.000
'0:02.884',-12.200
'0:02.885',-17.700
'0:02.886',-22.700
'0:02.887',-26.600
'0:02.888',-29.200
'0:02.889',-30.000
'0:02.890',-29.500
'0:02.891',-28.300
'0:02.892',-27.400
'0:02.893',-27.600
'0:02.894',-28.900
'0:02.895',-31.000
'0:02.896',-33.101
'0:02.897',-34.501
'0:02.898',-35.001
'0:02.899',-34.701
'0:02.900',-33.901
'0:02.901',-33.001
'0:02.902',-32.300
'0:02.903',-31.800
'0:02.904',-31.200
'0:02.905',-30.200
'0:02.906',-28.700
'0:02.907',-26.600
'0:02.908',-24.300
'0:02.909',-22.200
'0:02.910',-20.700
'0:02.911',-20.100
'0:02.912',-20.000
'0:02.913',-20.000
'0:02.914',-19.600
'0:02.915',-18.300
'0:02.916',-16.200
'0:02.917',-13.600
'0:02.918',-11.400
'0:02.919',-10.000
'0:02.920',-9.800
'0:02.921',-10.700
'0:02.922',-11.900
'0:02.923',-12.700
'0:02.924',-12.500
'0:02.925',-11.400
'0:02.926',-9.800
'0:02.927',-8.500
'0:02.928',-7.900
'0:02.929',-8.200
'0:02.930',-9.000
'0:02.931',-9.600
'0:02.932',-9.500
'0:02.933',-8.900
'0:02.934',-8.100
'0:02.935',-7.600
'0:02.936',-7.900
'0:02.937',-8.800
'0:02.938',-9.900
'0:02.939',-10.900
'0:02.940',-11.300
'0:02.941',-11.200
'0:02.942',-10.600
'0:02.943',-10.000
'0:02.944',-9.300
'0:02.945',-8.600
'0:02.946',-7.900
'0:02.947',-7.400
'0:02.948',-7.000
'0:02.949',-7.000
'0:02.950',-7.200
'0:02.951',-7.200
'0:02.952',-6.800
'0:02.953',-5.900
'0:02.954',-4.800
'0:02.955',-4.000
'0:02.956',-3.900
'0:02.957',-4.400
'0:02.958',-5.500
'0:02.959',-6.600
'0:02.960',-7.500
'0:02.961',-8.100
'0:02.962',-8.600
'0:02.963',-9.100
'0:02.964',-9.700
'0:02.965',-10.000
'0:02.966',-9.600
'0:02.967',-8.400
'0:02.968',-6.300
'0:02.969',-3.900
'0:02.970',-1.600
'0:02.971',0.500
'0:02.972',2.700
'0:02.973',5.800
'0:02.974',10.200
'0:02.975',16.200
'0:02.976',22.900
'0:02.977',29.100
'0:02.978',33.201
'0:02.979',34.501
'0:02.980',32.801
'0:02.981',29.000
'0:02.982',24.300
'0:02.983',19.600
'0:02.984',15.300
'0:02.985',11.000
'0:02.986',6.200
'0:02.987',0.700
'0:02.988',-5.100
'0:02.989',-10.500
'0:02.990',-14.300
'0:02.991',-16.200
'0:02.992',-16.200
'0:02.993',-14.900
'0:02.994',-13.300
'0:02.995',-11.800
'0:02.996',-10.500
'0:02.997',-9.200
'0:02.998',-7.900
'0:02.999',-6.500
'0:03.000',-5.500
'0:03.001',-4.900
'0:03.002',-4.800
'0:03.003',-4.800
'0:03.004',-4.500
'0:03.005',-3.800
'0:03.006',-3.000
'0:03.007',-2.500
'0:03.008',-2.700
'0:03.009',-3.600
'0:03.010',-4.800
'0:03.011',-5.700
'0:03.012',-6.000
'0:03.013',-5.800
'0:03.014',-5.500
'0:03.015',-5.400
'0:03.016',-5.500
'0:03.017',-5.600
'0:03.018',-5.300
'0:03.019',-4.400
'0:03.020',-3.300
'0:03.021',-2.400
'0:03.022',-1.900
'0:03.023',-2.000
'0:03.024',-2.500
'0:03.025',-2.900
'0:03.026',-3.000
'0:03.027',-2.600
'0:03.028',-1.900
'0:03.029',-1.000
'0:03.030',-0.200
'0:03.031',0.400
'0:03.032',0.700
'0:03.033',0.700
'0:03.034',0.300
'0:03.035',-0.400
'0:03.036',-1.100
'0:03.037',-1.400
'0:03.038',-1.000
'0:03.039',0.000
'0:03.040',1.300
'0:03.041',2.200
'0:03.042',2.500
'0:03.043',2.200
'0:03.044',1.700
'0:03.045',1.600
'0:03.046',2.100
'0:03.047',3.200
'0:03.048',4.300
'0:03.049',4.900
'0:03.050',4.900
'0:03.051',4.700
'0:03.052',4.700
'0:03.053',5.100
'0:03.054',5.900
'0:03.055',6.800
'0:03.056',7.300
'0:03.057',7.100
'0:03.058',6.400
'0:03.059',5.700
'0:03.060',5.300
'0:03.061',5.600
'0:03.062',6.300
'0:03.063',7.300
'0:03.064',8.000
'0:03.065',8.400
'0:03.066',8.300
'0:03.067',8.100
'0:03.068',7.900
'0:03.069',8.000
'0:03.070',8.500
'0:03.071',9.300
'0:03.072',10.000
'0:03.073',10.600
'0:03.074',10.900
'0:03.075',11.000
'0:03.076',11.100
'0:03.077',11.400
'0:03.078',11.800
'0:03.079',12.300
'0:03.080',12.500
'0:03.081',12.500
'0:03.082',12.000
'0:03.083',11.400
'0:03.084',10.700
'0:03.085',10.200
'0:03.086',10.100
'0:03.087',10.400
'0:03.088',10.800
'0:03.089',11.400
'0:03.090',11.900
'0:03.091',12.200
'0:03.092',12.200
'0:03.093',12.000
'0:03.094',11.700
'0:03.095',11.300
'0:03.096',10.800
'0:03.097',10.400
'0:03.098',10.100
'0:03.099',10.000
'0:03.100',10.300
'0:03.101',11.000
'0:03.102',12.100
'0:03.103',13.300
'0:03.104',14.500
'0:03.105',15.500
'0:03.106',16.000
'0:03.107',16.000
'0:03.108',15.700
'0:03.109',15.100
'0:03.110',14.400
'0:03.111',13.700
'0:03.112',13.000
'0:03.113',12.200
'0:03.114',11.300
'0:03.115',10.500
'0:03.116',9.600
'0:03.117',8.900
'0:03.118',8.400
'0:03.119',8.100
'0:03.120',8.000
'0:03.121',7.900
'0:03.122',7.600
'0:03.123',7.200
'0:03.124',6.700
'0:03.125',6.100
'0:03.126',5.400
'0:03.127',4.600
'0:03.128',3.700
'0:03.129',2.900
'0:03.130',2.400
'0:03.131',2.300
'0:03.132',2.700
'0:03.133',3.100
'0:03.134',3.200
'0:03.135',2.600
'0:03.136',1.500
'0:03.137',0.300
'0:03.138',-0.500
'0:03.139',-0.600
'0:03.140',-0.100
'0:03.141',0.600
'0:03.142',1.000
'0:03.143',0.900
'0:03.144',0.400
'0:03.145',-0.200
'0:03.146',-0.600
'0:03.147',-0.600
'0:03.148',-0.600
'0:03.149',-0.600
'0:03.150',-1.000
'0:03.151',-1.500
'0:03.152',-2.200
'0:03.153',-2.700
'0:03.154',-2.900
'0:03.155',-3.000
'0:03.156',-2.900
'0:03.157',-2.700
'0:03.158',-2.400
'0:03.159',-2.000
'0:03.160',-1.400
'0:03.161',-0.700
'0:03.162',-0.100
'0:03.163',0.300
'0:03.164',0.300
'0:03.165',-0.100
'0:03.166',-0.800
'0:03.167',-1.400
'0:03.168',-1.800
'0:03.169',-1.700
'0:03.170',-1.300
'0:03.171',-0.900
'0:03.172',-0.700
'0:03.173',-0.800
'0:03.174',-1.300
'0:03.175',-1.800
'0:03.176',-2.200
'0:03.177',-2.400
'0:03.178',-2.700
'0:03.179',-3.100
'0:03.180',-3.800
'0:03.181',-5.000
'0:03.182',-6.200
'0:03.183',-7.200
'0:03.184',-7.700
'0:03.185',-7.600
'0:03.186',-7.200
'0:03.187',-6.800
'0:03.188',-6.800
'0:03.189',-7.200
'0:03.190',-7.900
'0:03.191',-8.400
'0:03.192',-8.600
'0:03.193',-8.200
'0:03.194',-7.400
'0:03.195',-6.500
'0:03.196',-5.800
'0:03.197',-5.300
'0:03.198',-5.100
'0:03.199',-4.900
'0:03.200',-4.900
'0:03.201',-4.900
'0:03.202',-5.000
'0:03.203',-5.400
'0:03.204',-5.900
'0:03.205',-6.200
'0:03.206',-6.400
'0:03.207',-6.300
'0:03.208',-6.200
'0:03.209',-6.000
'0:03.210',-5.900
'0:03.211',-5.800
'0:03.212',-5.400
'0:03.213',-4.900
'0:03.214',-4.500
'0:03.215',-4.500
'0:03.216',-5.000
'0:03.217',-6.100
'0:03.218',-7.200
'0:03.219',-7.900
'0:03.220',-7.700
'0:03.221',-6.600
'0:03.222',-4.700
'0:03.223',-2.600
'0:03.224',-0.900
'0:03.225',0.200
'0:03.226',0.500
'0:03.227',0.200
'0:03.228',-0.400
'0:03.229',-0.900
'0:03.230',-1.300
'0:03.231',-1.700
'0:03.232',-2.200
'0:03.233',-3.200
'0:03.234',-4.500
'0:03.235',-5.900
'0:03.236',-7.100
'0:03.237',-7.600
'0:03.238',-7.400
'0:03.239',-6.800
'0:03.240',-6.300
'0:03.241',-6.000
'0:03.242',-6.100
'0:03.243',-6.600
'0:03.244',-7.200
'0:03.245',-7.900
'0:03.246',-8.500
'0:03.247',-8.900
'0:03.248',-9.100
'0:03.249',-9.100
'0:03.250',-9.000
'0:03.251',-8.800
'0:03.252',-8.700
'0:03.253',-8.600
'0:03.254',-8.300
'0:03.255',-7.700
'0:03.256',-6.800
'0:03.257',-5.700
'0:03.258',-4.800
'0:03.259',-4.500
'0:03.260',-4.700
'0:03.261',-5.200
'0:03.262',-5.700
'0:03.263',-5.800
'0:03.264',-5.700
'0:03.265',-5.400
'0:03.266',-5.300
'0:03.267',-5.500
'0:03.268',-5.800
'0:03.269',-6.100
'0:03.270',-6.200
'0:03.271',-6.400
'0:03.272',-6.500
'0:03.273',-6.700
'0:03.274',-6.900
'0:03.275',-6.800
'0:03.276',-6.400
'0:03.277',-5.600
'0:03.278',-4.800
'0:03.279',-4.300
'0:03.280',-4.100
'0:03.281',-4.100
'0:03.282',-4.100
'0:03.283',-3.800
'0:03.284',-3.200
'0:03.285',-2.400
'0:03.286',-1.600
'0:03.287',-1.200
'0:03.288',-1.300
'0:03.289',-1.700
'0:03.290',-2.300
'0:03.291',-2.800
'0:03.292',-3.300
'0:03.293',-3.700
'0:03.294',-4.200
'0:03.295',-4.700
'0:03.296',-5.200
'0:03.297',-5.500
'0:03.298',-5.400
'0:03.299',-4.800
'0:03.300',-3.900
'0:03.301',-2.900
'0:03.302',-2.100
'0:03.303',-1.500
'0:03.304',-1.300
'0:03.305',-1.500
'0:03.306',-2.000
'0:03.307',-2.600
'0:03.308',-3.100
'0:03.309',-3.400
'0:03.310',-3.500
'0:03.311',-3.600
'0:03.312',-3.800
'0:03.313',-4.200
'0:03.314',-4.700
'0:03.315',-5.000
'0:03.316',-4.900
'0:03.317',-4.500
'0:03.318',-3.900
'0:03.319',-3.500
'0:03.320',-3.700
'0:03.321',-4.500
'0:03.322',-5.700
'0:03.323',-6.700
'0:03.324',-7.300
'0:03.325',-7.300
'0:03.326',-7.200
'0:03.327',-7.000
'0:03.328',-6.900
'0:03.329',-6.900
'0:03.330',-6.700
'0:03.331',-6.300
'0:03.332',-5.600
'0:03.333',-4.900
'0:03.334',-4.200
'0:03.335',-3.700
'0:03.336',-3.400
'0:03.337',-3.100
'0:03.338',-2.800
'0:03.339',-2.700
'0:03.340',-3.000
'0:03.341',-3.900
'0:03.342',-5.200
'0:03.343',-6.700
'0:03.344',-7.900
'0:03.345',-8.400
'0:03.346',-8.400
'0:03.347',-8.100
'0:03.348',-8.100
'0:03.349',-8.600
'0:03.350',-9.600
'0:03.351',-10.700
'0:03.352',-11.300
'0:03.353',-11.300
'0:03.354',-10.700
'0:03.355',-9.700
'0:03.356',-8.700
'0:03.357',-8.100
'0:03.358',-7.800
'0:03.359',-7.800
'0:03.360',-7.900
'0:03.361',-7.900
'0:03.362',-7.700
'0:03.363',-7.500
'0:03.364',-7.200
'0:03.365',-6.900
'0:03.366',-6.700
'0:03.367',-6.900
'0:03.368',-7.500
'0:03.369',-8.500
'0:03.370',-9.500
'0:03.371',-10.100
'0:03.372',-10.000
'0:03.373',-9.200
'0:03.374',-8.000
'0:03.375',-6.700
'0:03.376',-5.900
'0:03.377',-5.800
'0:03.378',-6.400
'0:03.379',-7.500
'0:03.380',-8.700
'0:03.381',-9.800
'0:03.382',-10.600
'0:03.383',-11.000
'0:03.384',-10.900
'0:03.385',-10.300
'0:03.386',-9.500
'0:03.387',-8.700
'0:03.388',-8.100
'0:03.389',-7.900
'0:03.390',-8.100
'0:03.391',-8.400
'0:03.392',-8.700
'0:03.393',-9.000
'0:03.394',-9.200
'0:03.395',-9.600
'0:03.396',-10.200
'0:03.397',-10.700
'0:03.398',-11.000
'0:03.399',-10.800
'0:03.400',-10.000
'0:03.401',-8.900
'0:03.402',-7.900
'0:03.403',-7.200
'0:03.404',-7.000
'0:03.405',-7.000
'0:03.406',-7.000
'0:03.407',-6.900
'0:03.408',-6.400
'0:03.409',-5.800
'0:03.410',-5.400
'0:03.411',-5.400
'0:03.412',-5.800
'0:03.413',-6.500
'0:03.414',-7.100
'0:03.415',-7.600
'0:03.416',-7.700
'0:03.417',-7.500
'0:03.418',-7.300
'0:03.419',-7.200
'0:03.420',-7.100
'0:03.421',-7.100
'0:03.422',-7.000
'0:03.423',-6.800
'0:03.424',-6.600
'0:03.425',-6.600
'0:03.426',-6.900
'0:03.427',-7.400
'0:03.428',-8.100
'0:03.429',-8.600
'0:03.430',-8.800
'0:03.431',-8.700
'0:03.432',-8.300
'0:03.433',-7.700
'0:03.434',-6.900
'0:03.435',-5.800
'0:03.436',-4.500
'0:03.437',-2.900
'0:03.438',-1.600
'0:03.439',-0.500
'0:03.440',0.200
'0:03.441',1.200
'0:03.442',3.200
'0:03.443',6.900
'0:03.444',12.300
'0:03.445',18.500
'0:03.446',24.100
'0:03.447',27.700
'0:03.448',28.500
'0:03.449',26.900
'0:03.450',23.600
'0:03.451',19.700
'0:03.452',15.500
'0:03.453',10.900
'0:03.454',5.500
'0:03.455',-0.800
'0:03.456',-7.400
'0:03.457',-13.200
'0:03.458',-17.400
'0:03.459',-19.600
'0:03.460',-20.000
'0:03.461',-19.500
'0:03.462',-18.700
'0:03.463',-18.000
'0:03.464',-17.000
'0:03.465',-15.700
'0:03.466',-13.800
'0:03.467',-11.600
'0:03.468',-9.600
'0:03.469',-8.100
'0:03.470',-7.300
'0:03.471',-7.000
'0:03.472',-7.400
'0:03.473',-8.200
'0:03.474',-9.200
'0:03.475',-10.300
'0:03.476',-10.900
'0:03.477',-10.700
'0:03.478',-9.600
'0:03.479',-7.700
'0:03.480',-5.600
'0:03.481',-4.100
'0:03.482',-3.500
'0:03.483',-3.700
'0:03.484',-4.500
'0:03.485',-5.400
'0:03.486',-6.000
'0:03.487',-6.400
'0:03.488',-6.700
'0:03.489',-7.000
'0:03.490',-7.400
'0:03.491',-7.500
'0:03.492',-7.300
'0:03.493',-6.700
'0:03.494',-5.800
'0:03.495',-5.100
'0:03.496',-4.700
'0:03.497',-4.700
'0:03.498',-4.800
'0:03.499',-4.800
'0:03.500',-4.600
'0:03.501',-4.300
'0:03.502',-4.300
'0:03.503',-4.700
'0:03.504',-5.600
'0:03.505',-6.700
'0:03.506',-7.600
'0:03.507',-8.000
'0:03.508',-7.900
'0:03.509',-7.700
'0:03.510',-7.600
'0:03.511',-7.900
'0:03.512',-8.500
'0:03.513',-8.900
'0:03.514',-9.000
'0:03.515',-8.500
'0:03.516',-7.600
'0:03.517',-6.700
'0:03.518',-6.200
'0:03.519',-6.500
'0:03.520',-7.200
'0:03.521',-8.100
'0:03.522',-8.700
'0:03.523',-8.800
'0:03.524',-8.300
'0:03.525',-7.500
'0:03.526',-6.800
'0:03.527',-6.400
'0:03.528',-6.300
'0:03.529',-6.400
'0:03.530',-6.500
'0:03.531',-6.500
'0:03.532',-6.400
'0:03.533',-6.500
'0:03.534',-6.700
'0:03.535',-6.900
'0:03.536',-6.900
'0:03.537',-6.500
'0:03.538',-5.800
'0:03.539',-4.800
'0:03.540',-3.900
'0:03.541',-3.500
'0:03.542',-3.500
'0:03.543',-4.000
'0:03.544',-4.500
'0:03.545',-4.600
'0:03.546',-4.100
'0:03.547',-2.900
'0:03.548',-1.100
'0:03.549',1.000
'0:03.550',2.900
'0:03.551',4.200
'0:03.552',4.800
'0:03.553',5.000
'0:03.554',5.200
'0:03.555',6.100
'0:03.556',7.900
'0:03.557',10.500
'0:03.558',13.400
'0:03.559',16.200
'0:03.560',18.500
'0:03.561',20.300
'0:03.562',21.900
'0:03.563',23.700
'0:03.564',25.900
'0:03.565',28.600
'0:03.566',31.300
'0:03.567',33.701
'0:03.568',35.801
'0:03.569',37.301
'0:03.570',38.401
'0:03.571',39.101
'0:03.572',39.401
'0:03.573',39.101
'0:03.574',38.201
'0:03.575',36.801
'0:03.576',34.801
'0:03.577',32.700
'0:03.578',30.600
'0:03.579',28.600
'0:03.580',27.000
'0:03.581',25.500
'0:03.582',23.800
'0:03.583',21.600
'0:03.584',18.500
'0:03.585',14.500
'0:03.586',9.600
'0:03.587',4.300
'0:03.588',-1.300
'0:03.589',-6.900
'0:03.590',-12.300
'0:03.591',-17.600
'0:03.592',-22.600
'0:03.593',-26.900
'0:03.594',-30.200
'0:03.595',-32.400
'0:03.596',-33.401
'0:03.597',-33.401
'0:03.598',-32.600
'0:03.599',-31.300
'0:03.600',-29.900
'0:03.601',-28.800
'0:03.602',-28.200
'0:03.603',-27.900
'0:03.604',-27.800
'0:03.605',-27.500
