'Elapsed time','Abdomen_1'
'0:02.459',3.900
'0:02.460',3.900
'0:02.461',4.100
'0:02.462',4.200
'0:02.463',4.100
'0:02.464',3.900
'0:02.465',3.700
'0:02.466',3.600
'0:02.467',3.700
'0:02.468',3.800
'0:02.469',3.900
'0:02.470',4.000
'0:02.471',4.000
'0:02.472',3.900
'0:02.473',3.800
'0:02.474',3.600
'0:02.475',3.400
'0:02.476',3.200
'0:02.477',3.100
'0:02.478',3.200
'0:02.479',3.400
'0:02.480',3.800
'0:02.481',4.200
'0:02.482',4.700
'0:02.483',5.100
'0:02.484',5.200
'0:02.485',5.100
'0:02.486',4.900
'0:02.487',4.700
'0:02.488',4.500
'0:02.489',4.300
'0:02.490',4.000
'0:02.491',3.600
'0:02.492',3.100
'0:02.493',2.600
'0:02.494',2.100
'0:02.495',1.600
'0:02.496',1.200
'0:02.497',0.900
'0:02.498',0.800
'0:02.499',1.100
'0:02.500',1.700
'0:02.501',2.700
'0:02.502',3.900
'0:02.503',5.000
'0:02.504',6.000
'0:02.505',7.200
'0:02.506',8.800
'0:02.507',11.400
'0:02.508',14.800
'0:02.509',18.500
'0:02.510',21.600
'0:02.511',23.500
'0:02.512',23.600
'0:02.513',22.000
'0:02.514',19.300
'0:02.515',16.200
'0:02.516',13.100
'0:02.517',10.100
'0:02.518',7.200
'0:02.519',4.300
'0:02.520',1.400
'0:02.521',-1.300
'0:02.522',-3.400
'0:02.523',-4.800
'0:02.524',-5.400
'0:02.525',-5.300
'0:02.526',-4.600
'0:02.527',-3.500
'0:02.528',-2.400
'0:02.529',-1.200
'0:02.530',-0.100
'0:02.531',0.900
'0:02.532',1.700
'0:02.533',2.500
'0:02.534',3.400
'0:02.535',4.400
'0:02.536',5.400
'0:02.537',6.300
'0:02.538',6.800
'0:02.539',6.900
'0:02.540',6.700
'0:02.541',6.500
'0:02.542',6.400
'0:02.543',6.500
'0:02.544',6.900
'0:02.545',7.300
'0:02.546',7.800
'0:02.547',8.300
'0:02.548',8.600
'0:02.549',8.900
'0:02.550',8.900
'0:02.551',8.700
'0:02.552',8.300
'0:02.553',7.600
'0:02.554',6.600
'0:02.555',5.400
'0:02.556',4.300
'0:02.557',3.300
'0:02.558',2.700
'0:02.559',2.600
'0:02.560',2.800
'0:02.561',3.100
'0:02.562',3.400
'0:02.563',3.600
'0:02.564',3.600
'0:02.565',3.700
'0:02.566',3.900
'0:02.567',4.300
'0:02.568',4.700
'0:02.569',5.000
'0:02.570',5.100
'0:02.571',5.200
'0:02.572',5.300
'0:02.573',5.400
'0:02.574',5.400
'0:02.575',5.100
'0:02.576',4.700
'0:02.577',4.100
'0:02.578',3.600
'0:02.579',3.200
'0:02.580',2.900
'0:02.581',2.800
'0:02.582',2.700
'0:02.583',2.600
'0:02.584',2.400
'0:02.585',2.100
'0:02.586',1.700
'0:02.587',1.600
'0:02.588',1.700
'0:02.589',2.200
'0:02.590',3.100
'0:02.591',4.000
'0:02.592',4.700
'0:02.593',4.800
'0:02.594',4.100
'0:02.595',3.000
'0:02.596',1.900
'0:02.597',1.300
'0:02.598',1.300
'0:02.599',1.900
'0:02.600',2.600
'0:02.601',3.000
'0:02.602',3.000
'0:02.603',2.700
'0:02.604',2.300
'0:02.605',2.000
'0:02.606',2.000
'0:02.607',2.100
'0:02.608',2.100
'0:02.609',2.100
'0:02.610',2.100
'0:02.611',2.200
'0:02.612',2.700
'0:02.613',3.300
'0:02.614',3.900
'0:02.615',4.200
'0:02.616',4.000
'0:02.617',3.500
'0:02.618',2.900
'0:02.619',2.500
'0:02.620',2.300
'0:02.621',2.300
'0:02.622',2.300
'0:02.623',2.200
'0:02.624',2.200
'0:02.625',2.400
'0:02.626',2.600
'0:02.627',2.900
'0:02.628',2.900
'0:02.629',2.700
'0:02.630',2.500
'0:02.631',2.300
'0:02.632',2.500
'0:02.633',2.900
'0:02.634',3.200
'0:02.635',3.300
'0:02.636',3.000
'0:02.637',2.700
'0:02.638',2.800
'0:02.639',3.500
'0:02.640',4.400
'0:02.641',5.300
'0:02.642',5.600
'0:02.643',5.000
'0:02.644',3.900
'0:02.645',2.800
'0:02.646',2.200
'0:02.647',2.100
'0:02.648',2.300
'0:02.649',2.700
'0:02.650',2.800
'0:02.651',2.700
'0:02.652',2.600
'0:02.653',2.800
'0:02.654',3.300
'0:02.655',4.000
'0:02.656',4.700
'0:02.657',5.300
'0:02.658',5.700
'0:02.659',6.100
'0:02.660',6.600
'0:02.661',7.300
'0:02.662',8.100
'0:02.663',8.600
'0:02.664',8.600
'0:02.665',7.800
'0:02.666',6.100
'0:02.667',3.900
'0:02.668',1.700
'0:02.669',-0.200
'0:02.670',-1.200
'0:02.671',-1.500
'0:02.672',-1.200
'0:02.673',-0.700
'0:02.674',-0.200
'0:02.675',0.200
'0:02.676',0.700
'0:02.677',1.300
'0:02.678',1.900
'0:02.679',2.300
'0:02.680',2.200
'0:02.681',1.800
'0:02.682',1.400
'0:02.683',1.100
'0:02.684',1.200
'0:02.685',1.500
'0:02.686',1.600
'0:02.687',1.200
'0:02.688',0.500
'0:02.689',-0.400
'0:02.690',-1.000
'0:02.691',-1.300
'0:02.692',-1.400
'0:02.693',-1.600
'0:02.694',-2.100
'0:02.695',-2.500
'0:02.696',-2.500
'0:02.697',-2.000
'0:02.698',-1.000
'0:02.699',0.200
'0:02.700',1.000
'0:02.701',1.200
'0:02.702',0.800
'0:02.703',0.200
'0:02.704',-0.200
'0:02.705',-0.200
'0:02.706',0.100
'0:02.707',0.700
'0:02.708',1.300
'0:02.709',1.800
'0:02.710',2.100
'0:02.711',2.000
'0:02.712',1.500
'0:02.713',0.800
'0:02.714',0.100
'0:02.715',-0.400
'0:02.716',-0.300
'0:02.717',0.100
'0:02.718',0.800
'0:02.719',1.300
'0:02.720',1.700
'0:02.721',1.800
'0:02.722',2.000
'0:02.723',2.300
'0:02.724',2.600
'0:02.725',2.400
'0:02.726',1.400
'0:02.727',-0.200
'0:02.728',-2.000
'0:02.729',-3.200
'0:02.730',-3.200
'0:02.731',-2.000
'0:02.732',-0.200
'0:02.733',1.200
'0:02.734',1.800
'0:02.735',1.500
'0:02.736',0.800
'0:02.737',0.000
'0:02.738',-0.300
'0:02.739',-0.400
'0:02.740',-0.500
'0:02.741',-0.800
'0:02.742',-1.400
'0:02.743',-1.900
'0:02.744',-2.200
'0:02.745',-2.200
'0:02.746',-2.000
'0:02.747',-1.900
'0:02.748',-1.800
'0:02.749',-1.800
'0:02.750',-1.600
'0:02.751',-1.000
'0:02.752',-0.200
'0:02.753',0.900
'0:02.754',2.100
'0:02.755',3.100
'0:02.756',3.900
'0:02.757',4.000
'0:02.758',3.500
'0:02.759',2.200
'0:02.760',0.400
'0:02.761',-1.500
'0:02.762',-3.000
'0:02.763',-3.800
'0:02.764',-3.800
'0:02.765',-3.400
'0:02.766',-3.000
'0:02.767',-2.700
'0:02.768',-2.600
'0:02.769',-2.500
'0:02.770',-2.300
'0:02.771',-2.000
'0:02.772',-1.900
'0:02.773',-2.000
'0:02.774',-2.300
'0:02.775',-2.700
'0:02.776',-3.200
'0:02.777',-3.400
'0:02.778',-3.600
'0:02.779',-3.600
'0:02.780',-3.500
'0:02.781',-3.300
'0:02.782',-2.900
'0:02.783',-2.400
'0:02.784',-1.800
'0:02.785',-1.300
'0:02.786',-1.000
'0:02.787',-1.000
'0:02.788',-1.200
'0:02.789',-1.700
'0:02.790',-2.400
'0:02.791',-3.100
'0:02.792',-3.700
'0:02.793',-4.000
'0:02.794',-3.900
'0:02.795',-3.400
'0:02.796',-2.700
'0:02.797',-1.900
'0:02.798',-1.200
'0:02.799',-0.800
'0:02.800',-0.500
'0:02.801',-0.300
'0:02.802',-0.300
'0:02.803',-0.300
'0:02.804',-0.400
'0:02.805',-0.500
'0:02.806',-0.500
'0:02.807',-0.100
'0:02.808',0.400
'0:02.809',1.000
'0:02.810',1.300
'0:02.811',1.100
'0:02.812',0.500
'0:02.813',-0.500
'0:02.814',-1.300
'0:02.815',-1.800
'0:02.816',-1.700
'0:02.817',-1.300
'0:02.818',-0.700
'0:02.819',-0.200
'0:02.820',0.000
'0:02.821',-0.100
'0:02.822',-0.500
'0:02.823',-1.100
'0:02.824',-1.800
'0:02.825',-2.500
'0:02.826',-3.000
'0:02.827',-3.200
'0:02.828',-3.200
'0:02.829',-3.000
'0:02.830',-2.800
'0:02.831',-2.700
'0:02.832',-2.700
'0:02.833',-2.600
'0:02.834',-2.600
'0:02.835',-2.500
'0:02.836',-2.400
'0:02.837',-2.000
'0:02.838',-1.300
'0:02.839',-0.100
'0:02.840',1.500
'0:02.841',3.500
'0:02.842',5.400
'0:02.843',7.100
'0:02.844',8.600
'0:02.845',9.800
'0:02.846',11.200
'0:02.847',12.800
'0:02.848',14.400
'0:02.849',15.500
'0:02.850',15.900
'0:02.851',15.400
'0:02.852',14.000
'0:02.853',12.000
'0:02.854',9.600
'0:02.855',6.800
'0:02.856',3.700
'0:02.857',0.000
'0:02.858',-4.100
'0:02.859',-8.800
'0:02.860',-13.800
'0:02.861',-18.900
'0:02.862',-24.000
'0:02.863',-29.200
'0:02.864',-34.301
'0:02.865',-39.401
'0:02.866',-44.201
'0:02.867',-48.801
'0:02.868',-53.001
'0:02.869',-56.601
'0:02.870',-59.501
'0:02.871',-61.701
'0:02.872',-63.001
'0:02.873',-63.401
'0:02.874',-62.901
'0:02.875',-61.601
'0:02.876',-59.801
'0:02.877',-57.801
'0:02.878',-55.801
'0:02.879',-54.101
'0:02.880',-52.401
'0:02.881',-50.401
'0:02.882',-47.601
'0:02.883',-43.901
'0:02.884',-39.401
'0:02.885',-34.401
'0:02.886',-29.500
'0:02.887',-25.100
'0:02.888',-21.500
'0:02.889',-18.700
'0:02.890',-16.600
'0:02.891',-14.900
'0:02.892',-13.300
'0:02.893',-11.700
'0:02.894',-10.100
'0:02.895',-8.800
'0:02.896',-8.000
'0:02.897',-7.800
'0:02.898',-8.000
'0:02.899',-8.200
'0:02.900',-8.100
'0:02.901',-7.400
'0:02.902',-6.500
'0:02.903',-5.600
'0:02.904',-5.100
'0:02.905',-5.100
'0:02.906',-5.400
'0:02.907',-5.700
'0:02.908',-5.700
'0:02.909',-5.300
'0:02.910',-4.700
'0:02.911',-4.000
'0:02.912',-3.300
'0:02.913',-2.800
'0:02.914',-2.500
'0:02.915',-2.400
'0:02.916',-2.600
'0:02.917',-2.800
'0:02.918',-2.900
'0:02.919',-2.800
'0:02.920',-2.400
'0:02.921',-2.100
'0:02.922',-1.900
'0:02.923',-2.100
'0:02.924',-2.500
'0:02.925',-3.100
'0:02.926',-3.500
'0:02.927',-3.600
'0:02.928',-3.400
'0:02.929',-3.100
'0:02.930',-2.700
'0:02.931',-2.400
'0:02.932',-2.000
'0:02.933',-1.500
'0:02.934',-1.000
'0:02.935',-0.500
'0:02.936',-0.200
'0:02.937',-0.300
'0:02.938',-0.700
'0:02.939',-1.100
'0:02.940',-1.500
'0:02.941',-1.500
'0:02.942',-1.200
'0:02.943',-1.000
'0:02.944',-1.000
'0:02.945',-1.300
'0:02.946',-1.800
'0:02.947',-2.000
'0:02.948',-1.800
'0:02.949',-1.100
'0:02.950',-0.200
'0:02.951',0.500
'0:02.952',0.900
'0:02.953',0.800
'0:02.954',0.500
'0:02.955',0.100
'0:02.956',0.000
'0:02.957',0.000
'0:02.958',0.000
'0:02.959',-0.400
'0:02.960',-1.300
'0:02.961',-2.600
'0:02.962',-4.000
'0:02.963',-5.100
'0:02.964',-5.600
'0:02.965',-5.800
'0:02.966',-5.700
'0:02.967',-5.500
'0:02.968',-5.100
'0:02.969',-4.600
'0:02.970',-3.600
'0:02.971',-2.200
'0:02.972',-0.300
'0:02.973',2.000
'0:02.974',4.500
'0:02.975',7.400
'0:02.976',10.500
'0:02.977',13.700
'0:02.978',16.600
'0:02.979',18.700
'0:02.980',19.600
'0:02.981',19.200
'0:02.982',17.700
'0:02.983',15.500
'0:02.984',13.000
'0:02.985',10.500
'0:02.986',8.000
'0:02.987',5.400
'0:02.988',2.700
'0:02.989',0.000
'0:02.990',-2.300
'0:02.991',-3.800
'0:02.992',-4.400
'0:02.993',-4.100
'0:02.994',-3.300
'0:02.995',-2.400
'0:02.996',-1.500
'0:02.997',-0.700
'0:02.998',0.100
'0:02.999',0.800
'0:03.000',1.300
'0:03.001',1.400
'0:03.002',0.900
'0:03.003',-0.300
'0:03.004',-1.600
'0:03.005',-2.700
'0:03.006',-3.100
'0:03.007',-2.900
'0:03.008',-2.400
'0:03.009',-2.000
'0:03.010',-2.000
'0:03.011',-2.600
'0:03.012',-3.400
'0:03.013',-4.300
'0:03.014',-5.100
'0:03.015',-5.900
'0:03.016',-6.600
'0:03.017',-7.000
'0:03.018',-7.200
'0:03.019',-7.000
'0:03.020',-6.600
'0:03.021',-6.400
'0:03.022',-6.500
'0:03.023',-7.000
'0:03.024',-7.700
'0:03.025',-8.400
'0:03.026',-9.000
'0:03.027',-9.300
'0:03.028',-9.700
'0:03.029',-10.200
'0:03.030',-10.600
'0:03.031',-11.000
'0:03.032',-11.100
'0:03.033',-11.100
'0:03.034',-11.100
'0:03.035',-11.400
'0:03.036',-11.800
'0:03.037',-12.100
'0:03.038',-11.900
'0:03.039',-11.100
'0:03.040',-10.200
'0:03.041',-9.400
'0:03.042',-9.300
'0:03.043',-9.700
'0:03.044',-10.200
'0:03.045',-10.600
'0:03.046',-10.400
'0:03.047',-9.900
'0:03.048',-9.400
'0:03.049',-9.300
'0:03.050',-9.800
'0:03.051',-10.600
'0:03.052',-11.200
'0:03.053',-11.300
'0:03.054',-10.800
'0:03.055',-9.900
'0:03.056',-9.000
'0:03.057',-8.800
'0:03.058',-9.300
'0:03.059',-10.400
'0:03.060',-11.600
'0:03.061',-12.500
'0:03.062',-12.800
'0:03.063',-12.500
'0:03.064',-12.000
'0:03.065',-11.700
'0:03.066',-11.800
'0:03.067',-12.200
'0:03.068',-12.900
'0:03.069',-13.500
'0:03.070',-13.900
'0:03.071',-13.900
'0:03.072',-13.800
'0:03.073',-13.600
'0:03.074',-13.400
'0:03.075',-13.100
'0:03.076',-12.700
'0:03.077',-12.300
'0:03.078',-12.000
'0:03.079',-12.000
'0:03.080',-12.400
'0:03.081',-13.200
'0:03.082',-14.300
'0:03.083',-15.300
'0:03.084',-16.000
'0:03.085',-16.500
'0:03.086',-16.700
'0:03.087',-17.000
'0:03.088',-17.400
'0:03.089',-17.900
'0:03.090',-18.400
'0:03.091',-18.600
'0:03.092',-18.400
'0:03.093',-17.900
'0:03.094',-17.300
'0:03.095',-17.100
'0:03.096',-17.300
'0:03.097',-18.100
'0:03.098',-19.000
'0:03.099',-19.700
'0:03.100',-19.800
'0:03.101',-19.300
'0:03.102',-18.400
'0:03.103',-17.200
'0:03.104',-16.200
'0:03.105',-15.400
'0:03.106',-14.800
'0:03.107',-14.500
'0:03.108',-14.400
'0:03.109',-14.500
'0:03.110',-14.800
'0:03.111',-15.300
'0:03.112',-15.800
'0:03.113',-16.200
'0:03.114',-16.600
'0:03.115',-16.900
'0:03.116',-17.200
'0:03.117',-17.600
'0:03.118',-18.000
'0:03.119',-18.100
'0:03.120',-17.900
'0:03.121',-17.200
'0:03.122',-16.200
'0:03.123',-15.300
'0:03.124',-14.700
'0:03.125',-14.600
'0:03.126',-14.900
'0:03.127',-15.500
'0:03.128',-16.000
'0:03.129',-16.100
'0:03.130',-15.900
'0:03.131',-15.400
'0:03.132',-14.800
'0:03.133',-14.100
'0:03.134',-13.200
'0:03.135',-12.300
'0:03.136',-11.200
'0:03.137',-9.900
'0:03.138',-8.600
'0:03.139',-7.000
'0:03.140',-5.200
'0:03.141',-3.400
'0:03.142',-1.800
'0:03.143',-1.000
'0:03.144',-0.900
'0:03.145',-1.500
'0:03.146',-2.200
'0:03.147',-2.400
'0:03.148',-2.000
'0:03.149',-1.100
'0:03.150',-0.500
'0:03.151',-0.400
'0:03.152',-1.000
'0:03.153',-1.800
'0:03.154',-2.300
'0:03.155',-2.100
'0:03.156',-1.500
'0:03.157',-0.900
'0:03.158',-0.700
'0:03.159',-0.800
'0:03.160',-1.000
'0:03.161',-0.500
'0:03.162',0.700
'0:03.163',2.400
'0:03.164',4.100
'0:03.165',5.100
'0:03.166',5.100
'0:03.167',4.400
'0:03.168',3.500
'0:03.169',3.000
'0:03.170',3.100
'0:03.171',3.700
'0:03.172',4.600
'0:03.173',5.600
'0:03.174',6.300
'0:03.175',6.800
'0:03.176',7.000
'0:03.177',6.900
'0:03.178',6.600
'0:03.179',6.100
'0:03.180',5.600
'0:03.181',4.900
'0:03.182',4.400
'0:03.183',3.900
'0:03.184',3.700
'0:03.185',3.700
'0:03.186',4.000
'0:03.187',4.400
'0:03.188',4.600
'0:03.189',4.600
'0:03.190',4.200
'0:03.191',3.800
'0:03.192',3.500
'0:03.193',3.500
'0:03.194',3.800
'0:03.195',4.300
'0:03.196',4.700
'0:03.197',4.800
'0:03.198',4.600
'0:03.199',4.100
'0:03.200',3.800
'0:03.201',3.700
'0:03.202',3.900
'0:03.203',4.400
'0:03.204',4.900
'0:03.205',5.100
'0:03.206',4.800
'0:03.207',4.000
'0:03.208',3.100
'0:03.209',2.300
'0:03.210',2.000
'0:03.211',2.100
'0:03.212',2.500
'0:03.213',3.000
'0:03.214',3.300
'0:03.215',3.400
'0:03.216',3.400
'0:03.217',3.400
'0:03.218',3.300
'0:03.219',3.100
'0:03.220',3.000
'0:03.221',3.100
'0:03.222',3.700
'0:03.223',4.800
'0:03.224',6.400
'0:03.225',7.900
'0:03.226',9.000
'0:03.227',9.500
'0:03.228',9.300
'0:03.229',8.800
'0:03.230',8.100
'0:03.231',7.600
'0:03.232',7.100
'0:03.233',6.600
'0:03.234',6.000
'0:03.235',5.400
'0:03.236',4.800
'0:03.237',4.300
'0:03.238',3.800
'0:03.239',3.500
'0:03.240',3.200
'0:03.241',3.100
'0:03.242',3.100
'0:03.243',3.200
'0:03.244',3.400
'0:03.245',3.300
'0:03.246',3.000
'0:03.247',2.400
'0:03.248',1.800
'0:03.249',1.300
'0:03.250',1.100
'0:03.251',0.900
'0:03.252',0.800
'0:03.253',0.700
'0:03.254',0.600
'0:03.255',0.700
'0:03.256',1.200
'0:03.257',2.100
'0:03.258',3.100
'0:03.259',3.900
'0:03.260',4.300
'0:03.261',4.200
'0:03.262',4.000
'0:03.263',3.700
'0:03.264',3.700
'0:03.265',3.900
'0:03.266',4.200
'0:03.267',4.200
'0:03.268',4.000
'0:03.269',3.500
'0:03.270',3.000
'0:03.271',2.700
'0:03.272',2.500
'0:03.273',2.500
'0:03.274',2.500
'0:03.275',2.300
'0:03.276',2.000
'0:03.277',1.600
'0:03.278',1.600
'0:03.279',1.800
'0:03.280',2.400
'0:03.281',3.000
'0:03.282',3.500
'0:03.283',3.800
'0:03.284',4.100
'0:03.285',4.500
'0:03.286',5.000
'0:03.287',5.700
'0:03.288',6.300
'0:03.289',6.700
'0:03.290',6.700
'0:03.291',6.500
'0:03.292',6.200
'0:03.293',5.800
'0:03.294',5.400
'0:03.295',5.000
'0:03.296',4.700
'0:03.297',4.400
'0:03.298',4.200
'0:03.299',4.200
'0:03.300',4.500
'0:03.301',4.800
'0:03.302',5.200
'0:03.303',5.600
'0:03.304',5.800
'0:03.305',6.000
'0:03.306',6.000
'0:03.307',5.900
'0:03.308',5.900
'0:03.309',6.000
'0:03.310',6.400
'0:03.311',7.000
'0:03.312',7.500
'0:03.313',7.800
'0:03.314',7.600
'0:03.315',7.100
'0:03.316',6.600
'0:03.317',6.400
'0:03.318',6.700
'0:03.319',7.500
'0:03.320',8.300
'0:03.321',8.900
'0:03.322',8.900
'0:03.323',8.400
'0:03.324',7.800
'0:03.325',7.400
'0:03.326',7.100
'0:03.327',7.000
'0:03.328',6.600
'0:03.329',6.000
'0:03.330',5.400
'0:03.331',5.100
'0:03.332',5.300
'0:03.333',6.300
'0:03.334',7.600
'0:03.335',9.100
'0:03.336',10.400
'0:03.337',11.500
'0:03.338',12.300
'0:03.339',12.700
'0:03.340',12.600
'0:03.341',11.700
'0:03.342',10.000
'0:03.343',7.800
'0:03.344',5.700
'0:03.345',4.500
'0:03.346',4.200
'0:03.347',4.600
'0:03.348',5.100
'0:03.349',5.200
'0:03.350',4.700
'0:03.351',3.800
'0:03.352',3.100
'0:03.353',2.900
'0:03.354',3.100
'0:03.355',3.600
'0:03.356',3.900
'0:03.357',3.900
'0:03.358',3.700
'0:03.359',3.300
'0:03.360',2.800
'0:03.361',2.400
'0:03.362',2.000
'0:03.363',1.800
'0:03.364',1.900
'0:03.365',2.400
'0:03.366',3.100
'0:03.367',3.600
'0:03.368',3.900
'0:03.369',3.900
'0:03.370',3.600
'0:03.371',3.500
'0:03.372',3.500
'0:03.373',3.700
'0:03.374',3.900
'0:03.375',4.000
'0:03.376',4.100
'0:03.377',4.300
'0:03.378',4.600
'0:03.379',5.000
'0:03.380',5.200
'0:03.381',5.200
'0:03.382',4.800
'0:03.383',4.400
'0:03.384',4.100
'0:03.385',4.200
'0:03.386',4.700
'0:03.387',5.200
'0:03.388',5.500
'0:03.389',5.400
'0:03.390',5.000
'0:03.391',4.300
'0:03.392',3.600
'0:03.393',2.900
'0:03.394',2.200
'0:03.395',1.600
'0:03.396',0.900
'0:03.397',0.400
'0:03.398',0.100
'0:03.399',0.100
'0:03.400',0.300
'0:03.401',0.800
'0:03.402',1.100
'0:03.403',1.200
'0:03.404',1.100
'0:03.405',1.100
'0:03.406',1.200
'0:03.407',1.700
'0:03.408',2.400
'0:03.409',3.200
'0:03.410',3.800
'0:03.411',4.300
'0:03.412',4.600
'0:03.413',4.900
'0:03.414',5.100
'0:03.415',5.300
'0:03.416',5.400
'0:03.417',5.300
'0:03.418',5.100
'0:03.419',4.900
'0:03.420',4.700
'0:03.421',4.700
'0:03.422',4.700
'0:03.423',4.800
'0:03.424',4.800
'0:03.425',4.700
'0:03.426',4.200
'0:03.427',3.500
'0:03.428',2.500
'0:03.429',1.500
'0:03.430',0.500
'0:03.431',-0.100
'0:03.432',-0.300
'0:03.433',-0.200
'0:03.434',0.200
'0:03.435',0.500
'0:03.436',1.000
'0:03.437',1.600
'0:03.438',2.500
'0:03.439',3.500
'0:03.440',4.500
'0:03.441',5.300
'0:03.442',5.900
'0:03.443',6.800
'0:03.444',8.700
'0:03.445',11.800
'0:03.446',15.800
'0:03.447',19.700
'0:03.448',22.300
'0:03.449',22.700
'0:03.450',21.200
'0:03.451',18.500
'0:03.452',15.800
'0:03.453',13.700
'0:03.454',12.000
'0:03.455',10.300
'0:03.456',8.000
'0:03.457',4.900
'0:03.458',1.700
'0:03.459',-0.700
'0:03.460',-1.700
'0:03.461',-1.400
'0:03.462',-0.300
'0:03.463',0.800
'0:03.464',1.500
'0:03.465',1.700
'0:03.466',1.800
'0:03.467',2.100
'0:03.468',2.600
'0:03.469',3.100
'0:03.470',3.400
'0:03.471',3.300
'0:03.472',3.000
'0:03.473',2.800
'0:03.474',3.100
'0:03.475',3.800
'0:03.476',4.700
'0:03.477',5.400
'0:03.478',5.800
'0:03.479',5.700
'0:03.480',5.300
'0:03.481',4.800
'0:03.482',4.500
'0:03.483',4.200
'0:03.484',4.100
'0:03.485',4.000
'0:03.486',4.000
'0:03.487',4.000
'0:03.488',3.900
'0:03.489',3.800
'0:03.490',3.500
'0:03.491',3.200
'0:03.492',3.100
'0:03.493',3.100
'0:03.494',3.400
'0:03.495',3.800
'0:03.496',4.300
'0:03.497',4.800
'0:03.498',5.300
'0:03.499',5.800
'0:03.500',6.500
'0:03.501',7.200
'0:03.502',7.600
'0:03.503',7.400
'0:03.504',6.600
'0:03.505',5.400
'0:03.506',4.100
'0:03.507',3.400
'0:03.508',3.300
'0:03.509',3.900
'0:03.510',4.600
'0:03.511',5.100
'0:03.512',5.000
'0:03.513',4.400
'0:03.514',3.700
'0:03.515',3.300
'0:03.516',3.400
'0:03.517',4.100
'0:03.518',5.000
'0:03.519',5.700
'0:03.520',6.100
'0:03.521',6.100
'0:03.522',5.900
'0:03.523',5.900
'0:03.524',6.100
'0:03.525',6.400
'0:03.526',6.600
'0:03.527',6.500
'0:03.528',6.100
'0:03.529',5.700
'0:03.530',5.400
'0:03.531',5.400
'0:03.532',5.600
'0:03.533',5.700
'0:03.534',5.500
'0:03.535',5.200
'0:03.536',4.800
'0:03.537',4.800
'0:03.538',5.500
'0:03.539',6.700
'0:03.540',8.100
'0:03.541',9.400
'0:03.542',10.100
'0:03.543',10.200
'0:03.544',10.000
'0:03.545',10.000
'0:03.546',10.700
'0:03.547',12.400
'0:03.548',15.100
'0:03.549',18.300
'0:03.550',21.300
'0:03.551',23.500
'0:03.552',24.500
'0:03.553',24.500
'0:03.554',23.800
'0:03.555',22.900
'0:03.556',22.300
'0:03.557',21.900
'0:03.558',21.400
'0:03.559',20.400
'0:03.560',18.600
'0:03.561',15.800
'0:03.562',12.200
'0:03.563',8.100
'0:03.564',3.800
'0:03.565',-0.700
'0:03.566',-5.100
'0:03.567',-9.600
'0:03.568',-14.100
'0:03.569',-18.600
'0:03.570',-22.900
'0:03.571',-27.000
'0:03.572',-30.800
'0:03.573',-34.401
'0:03.574',-38.101
'0:03.575',-41.701
'0:03.576',-45.301
'0:03.577',-48.601
'0:03.578',-51.501
'0:03.579',-53.801
'0:03.580',-55.401
'0:03.581',-56.501
'0:03.582',-56.801
'0:03.583',-56.301
'0:03.584',-55.001
'0:03.585',-52.701
'0:03.586',-49.801
'0:03.587',-46.301
'0:03.588',-42.501
'0:03.589',-38.301
'0:03.590',-33.801
'0:03.591',-28.700
'0:03.592',-23.300
'0:03.593',-18.200
'0:03.594',-14.000
'0:03.595',-11.300
'0:03.596',-10.000
'0:03.597',-9.600
'0:03.598',-9.300
'0:03.599',-8.400
'0:03.600',-6.900
'0:03.601',-5.100
'0:03.602',-3.500
'0:03.603',-2.600
'0:03.604',-2.500
'0:03.605',-2.700
'0:03.606',-2.800
'0:03.607',-2.700
'0:03.608',-2.200
'0:03.609',-1.800
'0:03.610',-1.600
'0:03.611',-1.700
'0:03.612',-1.800
'0:03.613',-1.800
'0:03.614',-1.400
'0:03.615',-0.700
'0:03.616',0.200
'0:03.617',1.100
'0:03.618',1.800
'0:03.619',2.200
'0:03.620',2.200
'0:03.621',2.100
'0:03.622',2.000
'0:03.623',2.100
'0:03.624',2.500
'0:03.625',3.100
'0:03.626',3.700
'0:03.627',4.300
'0:03.628',4.600
'0:03.629',4.600
'0:03.630',4.700
'0:03.631',4.900
'0:03.632',5.400
'0:03.633',5.900
'0:03.634',6.300
'0:03.635',6.100
'0:03.636',5.600
'0:03.637',4.900
'0:03.638',4.400
'0:03.639',4.400
'0:03.640',5.000
'0:03.641',5.900
'0:03.642',6.700
'0:03.643',7.300
'0:03.644',7.300
'0:03.645',6.900
'0:03.646',6.300
'0:03.647',6.000
'0:03.648',5.900
'0:03.649',6.200
'0:03.650',6.600
'0:03.651',6.700
'0:03.652',6.500
'0:03.653',6.000
'0:03.654',5.300
'0:03.655',4.700
'0:03.656',4.400
'0:03.657',4.300
'0:03.658',4.400
'0:03.659',4.700
'0:03.660',5.100
'0:03.661',5.600
'0:03.662',5.800
'0:03.663',5.600
'0:03.664',4.900
'0:03.665',3.800
'0:03.666',2.900
'0:03.667',2.500
'0:03.668',3.000
'0:03.669',4.000
'0:03.670',5.200
'0:03.671',5.900
'0:03.672',5.800
'0:03.673',5.200
'0:03.674',4.500
'0:03.675',4.200
'0:03.676',4.300
'0:03.677',4.900
'0:03.678',5.500
'0:03.679',5.700
'0:03.680',5.600
'0:03.681',5.300
'0:03.682',5.200
'0:03.683',5.400
'0:03.684',6.100
'0:03.685',7.000
'0:03.686',7.600
'0:03.687',7.900
