'Elapsed time','Abdomen_2'
'0:02.396',-13.300
'0:02.397',-13.700
'0:02.398',-14.200
'0:02.399',-14.700
'0:02.400',-14.800
'0:02.401',-14.500
'0:02.402',-14.100
'0:02.403',-13.700
'0:02.404',-13.900
'0:02.405',-14.400
'0:02.406',-15.000
'0:02.407',-15.100
'0:02.408',-14.600
'0:02.409',-13.400
'0:02.410',-12.300
'0:02.411',-11.500
'0:02.412',-11.400
'0:02.413',-11.700
'0:02.414',-12.000
'0:02.415',-12.000
'0:02.416',-11.700
'0:02.417',-11.300
'0:02.418',-11.100
'0:02.419',-11.100
'0:02.420',-11.100
'0:02.421',-11.100
'0:02.422',-10.700
'0:02.423',-10.100
'0:02.424',-9.200
'0:02.425',-8.500
'0:02.426',-8.000
'0:02.427',-7.700
'0:02.428',-7.600
'0:02.429',-7.600
'0:02.430',-7.700
'0:02.431',-7.900
'0:02.432',-8.300
'0:02.433',-9.100
'0:02.434',-9.900
'0:02.435',-10.400
'0:02.436',-10.400
'0:02.437',-9.800
'0:02.438',-8.500
'0:02.439',-7.100
'0:02.440',-6.100
'0:02.441',-5.800
'0:02.442',-6.100
'0:02.443',-6.900
'0:02.444',-7.600
'0:02.445',-8.100
'0:02.446',-8.500
'0:02.447',-8.900
'0:02.448',-9.600
'0:02.449',-10.500
'0:02.450',-11.100
'0:02.451',-11.100
'0:02.452',-10.600
'0:02.453',-9.600
'0:02.454',-8.800
'0:02.455',-8.600
'0:02.456',-9.200
'0:02.457',-10.300
'0:02.458',-11.400
'0:02.459',-11.900
'0:02.460',-11.600
'0:02.461',-10.700
'0:02.462',-9.500
'0:02.463',-8.600
'0:02.464',-8.100
'0:02.465',-8.100
'0:02.466',-8.200
'0:02.467',-8.000
'0:02.468',-7.400
'0:02.469',-6.500
'0:02.470',-5.600
'0:02.471',-4.900
'0:02.472',-4.500
'0:02.473',-4.500
'0:02.474',-4.800
'0:02.475',-5.600
'0:02.476',-6.700
'0:02.477',-7.900
'0:02.478',-8.900
'0:02.479',-9.200
'0:02.480',-8.800
'0:02.481',-7.800
'0:02.482',-6.700
'0:02.483',-6.100
'0:02.484',-6.400
'0:02.485',-7.500
'0:02.486',-8.900
'0:02.487',-10.000
'0:02.488',-10.400
'0:02.489',-10.300
'0:02.490',-10.000
'0:02.491',-10.000
'0:02.492',-10.200
'0:02.493',-10.700
'0:02.494',-11.200
'0:02.495',-11.500
'0:02.496',-11.600
'0:02.497',-11.500
'0:02.498',-10.900
'0:02.499',-9.800
'0:02.500',-8.300
'0:02.501',-6.700
'0:02.502',-5.400
'0:02.503',-4.800
'0:02.504',-4.700
'0:02.505',-4.100
'0:02.506',-2.400
'0:02.507',1.000
'0:02.508',5.800
'0:02.509',10.500
'0:02.510',13.900
'0:02.511',14.800
'0:02.512',13.200
'0:02.513',9.900
'0:02.514',6.000
'0:02.515',2.400
'0:02.516',-0.600
'0:02.517',-3.400
'0:02.518',-6.400
'0:02.519',-9.800
'0:02.520',-13.600
'0:02.521',-17.000
'0:02.522',-19.300
'0:02.523',-20.400
'0:02.524',-20.100
'0:02.525',-18.800
'0:02.526',-17.300
'0:02.527',-15.700
'0:02.528',-14.400
'0:02.529',-13.000
'0:02.530',-11.200
'0:02.531',-8.900
'0:02.532',-6.200
'0:02.533',-3.800
'0:02.534',-2.100
'0:02.535',-1.600
'0:02.536',-2.200
'0:02.537',-3.600
'0:02.538',-4.900
'0:02.539',-5.700
'0:02.540',-5.600
'0:02.541',-4.700
'0:02.542',-3.500
'0:02.543',-2.100
'0:02.544',-1.000
'0:02.545',0.100
'0:02.546',1.000
'0:02.547',1.900
'0:02.548',2.800
'0:02.549',3.400
'0:02.550',3.700
'0:02.551',3.500
'0:02.552',2.800
'0:02.553',1.900
'0:02.554',0.900
'0:02.555',-0.200
'0:02.556',-1.100
'0:02.557',-1.900
'0:02.558',-2.400
'0:02.559',-2.600
'0:02.560',-2.600
'0:02.561',-2.400
'0:02.562',-2.200
'0:02.563',-2.000
'0:02.564',-1.600
'0:02.565',-1.200
'0:02.566',-0.600
'0:02.567',0.100
'0:02.568',0.500
'0:02.569',0.500
'0:02.570',0.000
'0:02.571',-0.800
'0:02.572',-1.800
'0:02.573',-2.800
'0:02.574',-3.500
'0:02.575',-4.000
'0:02.576',-4.300
'0:02.577',-4.500
'0:02.578',-4.800
'0:02.579',-5.300
'0:02.580',-5.900
'0:02.581',-6.400
'0:02.582',-6.600
'0:02.583',-6.500
'0:02.584',-6.000
'0:02.585',-5.500
'0:02.586',-4.800
'0:02.587',-4.000
'0:02.588',-3.100
'0:02.589',-1.900
'0:02.590',-0.800
'0:02.591',0.000
'0:02.592',0.200
'0:02.593',-0.300
'0:02.594',-1.200
'0:02.595',-2.100
'0:02.596',-2.500
'0:02.597',-2.500
'0:02.598',-2.200
'0:02.599',-2.100
'0:02.600',-2.000
'0:02.601',-1.900
'0:02.602',-1.300
'0:02.603',-0.100
'0:02.604',1.300
'0:02.605',2.300
'0:02.606',2.400
'0:02.607',1.300
'0:02.608',-0.700
'0:02.609',-2.800
'0:02.610',-4.400
'0:02.611',-5.400
'0:02.612',-5.800
'0:02.613',-6.100
'0:02.614',-6.300
'0:02.615',-6.400
'0:02.616',-6.000
'0:02.617',-5.000
'0:02.618',-3.500
'0:02.619',-2.200
'0:02.620',-1.500
'0:02.621',-1.700
'0:02.622',-2.500
'0:02.623',-3.200
'0:02.624',-3.300
'0:02.625',-2.800
'0:02.626',-2.000
'0:02.627',-1.600
'0:02.628',-1.900
'0:02.629',-2.900
'0:02.630',-4.100
'0:02.631',-4.900
'0:02.632',-5.100
'0:02.633',-4.900
'0:02.634',-4.600
'0:02.635',-4.600
'0:02.636',-4.700
'0:02.637',-4.600
'0:02.638',-4.100
'0:02.639',-3.000
'0:02.640',-1.800
'0:02.641',-0.900
'0:02.642',-0.500
'0:02.643',-0.500
'0:02.644',-0.500
'0:02.645',-0.300
'0:02.646',0.100
'0:02.647',0.400
'0:02.648',0.300
'0:02.649',-0.400
'0:02.650',-1.500
'0:02.651',-2.500
'0:02.652',-3.000
'0:02.653',-2.900
'0:02.654',-2.200
'0:02.655',-1.300
'0:02.656',-0.500
'0:02.657',0.000
'0:02.658',0.100
'0:02.659',-0.100
'0:02.660',-0.400
'0:02.661',-0.700
'0:02.662',-0.800
'0:02.663',-0.800
'0:02.664',-1.000
'0:02.665',-1.700
'0:02.666',-3.100
'0:02.667',-4.900
'0:02.668',-6.900
'0:02.669',-8.400
'0:02.670',-9.100
'0:02.671',-9.200
'0:02.672',-8.900
'0:02.673',-8.900
'0:02.674',-9.200
'0:02.675',-9.800
'0:02.676',-10.600
'0:02.677',-11.300
'0:02.678',-11.700
'0:02.679',-11.800
'0:02.680',-11.800
'0:02.681',-11.300
'0:02.682',-10.500
'0:02.683',-9.300
'0:02.684',-8.100
'0:02.685',-7.000
'0:02.686',-6.500
'0:02.687',-6.400
'0:02.688',-6.500
'0:02.689',-6.300
'0:02.690',-5.800
'0:02.691',-5.200
'0:02.692',-4.800
'0:02.693',-5.000
'0:02.694',-5.800
'0:02.695',-6.700
'0:02.696',-7.200
'0:02.697',-6.800
'0:02.698',-5.800
'0:02.699',-4.600
'0:02.700',-4.000
'0:02.701',-4.300
'0:02.702',-5.400
'0:02.703',-6.900
'0:02.704',-8.100
'0:02.705',-8.500
'0:02.706',-8.000
'0:02.707',-7.000
'0:02.708',-6.100
'0:02.709',-5.800
'0:02.710',-6.400
'0:02.711',-7.500
'0:02.712',-8.800
'0:02.713',-9.700
'0:02.714',-9.900
'0:02.715',-9.500
'0:02.716',-8.600
'0:02.717',-7.500
'0:02.718',-6.500
'0:02.719',-5.600
'0:02.720',-4.800
'0:02.721',-3.900
'0:02.722',-2.900
'0:02.723',-1.900
'0:02.724',-1.200
'0:02.725',-1.200
'0:02.726',-1.900
'0:02.727',-3.200
'0:02.728',-4.700
'0:02.729',-5.700
'0:02.730',-5.800
'0:02.731',-4.900
'0:02.732',-3.300
'0:02.733',-1.600
'0:02.734',-0.300
'0:02.735',0.300
'0:02.736',0.200
'0:02.737',-0.300
'0:02.738',-0.800
'0:02.739',-1.100
'0:02.740',-1.100
'0:02.741',-1.000
'0:02.742',-0.800
'0:02.743',-0.700
'0:02.744',-0.800
'0:02.745',-1.200
'0:02.746',-1.600
'0:02.747',-2.000
'0:02.748',-2.100
'0:02.749',-1.900
'0:02.750',-1.500
'0:02.751',-1.100
'0:02.752',-0.800
'0:02.753',-0.600
'0:02.754',-0.200
'0:02.755',0.300
'0:02.756',1.100
'0:02.757',1.800
'0:02.758',1.900
'0:02.759',1.100
'0:02.760',-0.700
'0:02.761',-2.900
'0:02.762',-5.000
'0:02.763',-6.200
'0:02.764',-6.400
'0:02.765',-5.900
'0:02.766',-5.100
'0:02.767',-4.600
'0:02.768',-4.600
'0:02.769',-4.800
'0:02.770',-4.900
'0:02.771',-4.600
'0:02.772',-4.100
'0:02.773',-3.400
'0:02.774',-3.100
'0:02.775',-3.100
'0:02.776',-3.400
'0:02.777',-3.700
'0:02.778',-3.900
'0:02.779',-3.900
'0:02.780',-3.900
'0:02.781',-3.900
'0:02.782',-4.100
'0:02.783',-4.300
'0:02.784',-4.400
'0:02.785',-4.400
'0:02.786',-4.300
'0:02.787',-4.400
'0:02.788',-4.700
'0:02.789',-5.100
'0:02.790',-5.700
'0:02.791',-6.200
'0:02.792',-6.600
'0:02.793',-7.000
'0:02.794',-7.300
'0:02.795',-7.500
'0:02.796',-7.500
'0:02.797',-7.300
'0:02.798',-6.600
'0:02.799',-5.700
'0:02.800',-4.700
'0:02.801',-3.900
'0:02.802',-3.300
'0:02.803',-2.800
'0:02.804',-2.200
'0:02.805',-1.500
'0:02.806',-0.700
'0:02.807',0.000
'0:02.808',0.300
'0:02.809',0.000
'0:02.810',-1.000
'0:02.811',-2.300
'0:02.812',-3.700
'0:02.813',-4.900
'0:02.814',-5.800
'0:02.815',-6.300
'0:02.816',-6.500
'0:02.817',-6.600
'0:02.818',-6.300
'0:02.819',-5.700
'0:02.820',-4.900
'0:02.821',-3.700
'0:02.822',-2.600
'0:02.823',-1.600
'0:02.824',-1.000
'0:02.825',-0.700
'0:02.826',-0.600
'0:02.827',-0.500
'0:02.828',-0.300
'0:02.829',-0.100
'0:02.830',-0.100
'0:02.831',-0.600
'0:02.832',-1.400
'0:02.833',-2.300
'0:02.834',-3.000
'0:02.835',-3.300
'0:02.836',-3.100
'0:02.837',-2.600
'0:02.838',-2.100
'0:02.839',-1.500
'0:02.840',-0.600
'0:02.841',0.800
'0:02.842',2.800
'0:02.843',5.400
'0:02.844',8.000
'0:02.845',10.200
'0:02.846',11.700
'0:02.847',12.300
'0:02.848',12.400
'0:02.849',12.300
'0:02.850',12.500
'0:02.851',13.100
'0:02.852',14.000
'0:02.853',15.000
'0:02.854',15.700
'0:02.855',15.800
'0:02.856',15.200
'0:02.857',14.100
'0:02.858',12.600
'0:02.859',11.000
'0:02.860',9.400
'0:02.861',7.900
'0:02.862',6.500
'0:02.863',5.000
'0:02.864',3.600
'0:02.865',2.200
'0:02.866',0.800
'0:02.867',-0.800
'0:02.868',-2.700
'0:02.869',-5.100
'0:02.870',-7.900
'0:02.871',-10.500
'0:02.872',-12.400
'0:02.873',-13.000
'0:02.874',-12.100
'0:02.875',-10.100
'0:02.876',-7.900
'0:02.877',-6.600
'0:02.878',-6.800
'0:02.879',-8.800
'0:02.880',-11.600
'0:02.881',-14.100
'0:02.882',-15.500
'0:02.883',-15.500
'0:02.884',-14.500
'0:02.885',-13.500
'0:02.886',-13.400
'0:02.887',-14.300
'0:02.888',-15.600
'0:02.889',-16.600
'0:02.890',-16.800
'0:02.891',-16.000
'0:02.892',-14.900
'0:02.893',-13.900
'0:02.894',-13.600
'0:02.895',-13.900
'0:02.896',-14.500
'0:02.897',-14.600
'0:02.898',-14.100
'0:02.899',-12.900
'0:02.900',-11.300
'0:02.901',-9.900
'0:02.902',-9.400
'0:02.903',-9.900
'0:02.904',-11.500
'0:02.905',-13.500
'0:02.906',-15.100
'0:02.907',-15.900
'0:02.908',-15.500
'0:02.909',-14.100
'0:02.910',-12.300
'0:02.911',-10.700
'0:02.912',-9.700
'0:02.913',-9.300
'0:02.914',-9.200
'0:02.915',-9.100
'0:02.916',-8.600
'0:02.917',-7.500
'0:02.918',-6.200
'0:02.919',-4.900
'0:02.920',-4.200
'0:02.921',-4.400
'0:02.922',-5.400
'0:02.923',-6.700
'0:02.924',-7.600
'0:02.925',-7.400
'0:02.926',-6.000
'0:02.927',-3.800
'0:02.928',-1.400
'0:02.929',0.200
'0:02.930',0.700
'0:02.931',0.300
'0:02.932',-0.300
'0:02.933',-0.400
'0:02.934',0.300
'0:02.935',1.500
'0:02.936',2.600
'0:02.937',3.000
'0:02.938',2.500
'0:02.939',1.400
'0:02.940',0.300
'0:02.941',-0.400
'0:02.942',-0.600
'0:02.943',-0.600
'0:02.944',-0.600
'0:02.945',-1.000
'0:02.946',-1.400
'0:02.947',-1.400
'0:02.948',-0.900
'0:02.949',-0.100
'0:02.950',0.400
'0:02.951',0.400
'0:02.952',-0.500
'0:02.953',-1.900
'0:02.954',-3.000
'0:02.955',-3.700
'0:02.956',-3.800
'0:02.957',-3.900
'0:02.958',-4.400
'0:02.959',-5.600
'0:02.960',-7.000
'0:02.961',-8.200
'0:02.962',-8.500
'0:02.963',-8.100
'0:02.964',-7.500
'0:02.965',-7.300
'0:02.966',-7.800
'0:02.967',-8.700
'0:02.968',-9.100
'0:02.969',-8.500
'0:02.970',-6.400
'0:02.971',-3.300
'0:02.972',0.300
'0:02.973',4.100
'0:02.974',7.800
'0:02.975',11.500
'0:02.976',15.400
'0:02.977',19.000
'0:02.978',21.800
'0:02.979',23.000
'0:02.980',22.400
'0:02.981',20.200
'0:02.982',17.100
'0:02.983',13.700
'0:02.984',10.500
'0:02.985',7.500
'0:02.986',4.500
'0:02.987',1.200
'0:02.988',-2.300
'0:02.989',-5.600
'0:02.990',-8.400
'0:02.991',-10.000
'0:02.992',-10.200
'0:02.993',-9.000
'0:02.994',-6.800
'0:02.995',-4.100
'0:02.996',-1.600
'0:02.997',0.200
'0:02.998',1.000
'0:02.999',0.800
'0:03.000',0.100
'0:03.001',-1.000
'0:03.002',-1.800
'0:03.003',-2.200
'0:03.004',-1.900
'0:03.005',-0.800
'0:03.006',0.800
'0:03.007',2.400
'0:03.008',3.600
'0:03.009',4.100
'0:03.010',3.800
'0:03.011',3.100
'0:03.012',2.200
'0:03.013',1.300
'0:03.014',0.600
'0:03.015',-0.200
'0:03.016',-0.900
'0:03.017',-1.400
'0:03.018',-1.300
'0:03.019',-0.600
'0:03.020',0.400
'0:03.021',1.100
'0:03.022',1.000
'0:03.023',-0.100
'0:03.024',-1.500
'0:03.025',-2.600
'0:03.026',-3.100
'0:03.027',-3.100
'0:03.028',-3.000
'0:03.029',-3.200
'0:03.030',-3.800
'0:03.031',-4.200
'0:03.032',-4.100
'0:03.033',-3.400
'0:03.034',-2.600
'0:03.035',-2.400
'0:03.036',-3.000
'0:03.037',-4.300
'0:03.038',-5.300
'0:03.039',-5.500
'0:03.040',-4.600
'0:03.041',-3.200
'0:03.042',-2.000
'0:03.043',-1.700
'0:03.044',-2.300
'0:03.045',-3.000
'0:03.046',-3.100
'0:03.047',-2.400
'0:03.048',-1.200
'0:03.049',-0.300
'0:03.050',-0.400
'0:03.051',-1.500
'0:03.052',-3.000
'0:03.053',-4.300
'0:03.054',-4.900
'0:03.055',-5.100
'0:03.056',-5.100
'0:03.057',-5.700
'0:03.058',-6.800
'0:03.059',-7.800
'0:03.060',-8.200
'0:03.061',-7.400
'0:03.062',-5.600
'0:03.063',-3.400
'0:03.064',-2.000
'0:03.065',-1.800
'0:03.066',-2.800
'0:03.067',-4.400
'0:03.068',-5.600
'0:03.069',-5.900
'0:03.070',-5.300
'0:03.071',-4.300
'0:03.072',-3.700
'0:03.073',-3.800
'0:03.074',-4.500
'0:03.075',-5.300
'0:03.076',-5.700
'0:03.077',-5.400
'0:03.078',-4.800
'0:03.079',-4.300
'0:03.080',-4.300
'0:03.081',-4.900
'0:03.082',-5.700
'0:03.083',-6.200
'0:03.084',-6.100
'0:03.085',-5.500
'0:03.086',-4.900
'0:03.087',-4.600
'0:03.088',-4.800
'0:03.089',-5.300
'0:03.090',-5.700
'0:03.091',-5.800
'0:03.092',-5.500
'0:03.093',-5.200
'0:03.094',-5.300
'0:03.095',-5.800
'0:03.096',-6.600
'0:03.097',-7.600
'0:03.098',-8.300
'0:03.099',-8.400
'0:03.100',-7.900
'0:03.101',-7.000
'0:03.102',-5.900
'0:03.103',-4.900
'0:03.104',-4.100
'0:03.105',-3.500
'0:03.106',-3.000
'0:03.107',-2.500
'0:03.108',-2.000
'0:03.109',-1.700
'0:03.110',-1.600
'0:03.111',-1.800
'0:03.112',-2.200
'0:03.113',-2.600
'0:03.114',-2.900
'0:03.115',-3.100
'0:03.116',-3.200
'0:03.117',-3.500
'0:03.118',-3.900
'0:03.119',-4.400
'0:03.120',-4.900
'0:03.121',-5.200
'0:03.122',-5.500
'0:03.123',-5.800
'0:03.124',-6.300
'0:03.125',-6.800
'0:03.126',-7.200
'0:03.127',-7.100
'0:03.128',-6.700
'0:03.129',-5.900
'0:03.130',-5.000
'0:03.131',-4.100
'0:03.132',-3.400
'0:03.133',-2.600
'0:03.134',-1.700
'0:03.135',-1.200
'0:03.136',-1.100
'0:03.137',-1.600
'0:03.138',-2.600
'0:03.139',-3.500
'0:03.140',-3.800
'0:03.141',-3.300
'0:03.142',-2.200
'0:03.143',-1.100
'0:03.144',-0.200
'0:03.145',0.400
'0:03.146',0.900
'0:03.147',1.500
'0:03.148',1.900
'0:03.149',1.700
'0:03.150',0.500
'0:03.151',-1.300
'0:03.152',-3.200
'0:03.153',-4.300
'0:03.154',-4.100
'0:03.155',-2.900
'0:03.156',-1.300
'0:03.157',-0.300
'0:03.158',-0.100
'0:03.159',-0.700
'0:03.160',-1.300
'0:03.161',-1.500
'0:03.162',-1.100
'0:03.163',-0.600
'0:03.164',-0.500
'0:03.165',-0.900
'0:03.166',-1.600
'0:03.167',-2.300
'0:03.168',-2.600
'0:03.169',-2.200
'0:03.170',-1.200
'0:03.171',-0.100
'0:03.172',0.900
'0:03.173',1.700
'0:03.174',2.200
'0:03.175',2.600
'0:03.176',3.000
'0:03.177',3.400
'0:03.178',4.000
'0:03.179',4.600
'0:03.180',4.900
'0:03.181',4.700
'0:03.182',4.000
'0:03.183',3.000
'0:03.184',2.300
'0:03.185',2.100
'0:03.186',2.800
'0:03.187',4.000
'0:03.188',5.100
'0:03.189',5.700
'0:03.190',5.300
'0:03.191',4.100
'0:03.192',2.500
'0:03.193',1.200
'0:03.194',0.600
'0:03.195',0.600
'0:03.196',1.000
'0:03.197',1.500
'0:03.198',1.900
'0:03.199',2.100
'0:03.200',2.300
'0:03.201',2.500
'0:03.202',2.700
'0:03.203',2.800
'0:03.204',2.600
'0:03.205',2.300
'0:03.206',1.900
'0:03.207',1.800
'0:03.208',2.200
'0:03.209',3.000
'0:03.210',4.100
'0:03.211',5.100
'0:03.212',5.700
'0:03.213',6.000
'0:03.214',6.000
'0:03.215',5.900
'0:03.216',5.700
'0:03.217',5.400
'0:03.218',4.900
'0:03.219',4.300
'0:03.220',3.800
'0:03.221',3.800
'0:03.222',4.500
'0:03.223',5.800
'0:03.224',7.300
'0:03.225',8.400
'0:03.226',8.900
'0:03.227',8.700
'0:03.228',8.000
'0:03.229',7.100
'0:03.230',6.200
'0:03.231',5.300
'0:03.232',4.400
'0:03.233',3.300
'0:03.234',2.100
'0:03.235',0.900
'0:03.236',-0.300
'0:03.237',-1.400
'0:03.238',-2.200
'0:03.239',-2.600
'0:03.240',-2.500
'0:03.241',-1.900
'0:03.242',-1.100
'0:03.243',-0.300
'0:03.244',0.000
'0:03.245',-0.400
'0:03.246',-1.400
'0:03.247',-2.700
'0:03.248',-3.900
'0:03.249',-4.600
'0:03.250',-4.800
'0:03.251',-4.700
'0:03.252',-4.700
'0:03.253',-5.000
'0:03.254',-5.500
'0:03.255',-6.000
'0:03.256',-6.100
'0:03.257',-5.800
'0:03.258',-5.100
'0:03.259',-4.400
'0:03.260',-3.900
'0:03.261',-3.600
'0:03.262',-3.600
'0:03.263',-3.600
'0:03.264',-3.500
'0:03.265',-3.300
'0:03.266',-3.300
'0:03.267',-3.400
'0:03.268',-3.700
'0:03.269',-4.100
'0:03.270',-4.300
'0:03.271',-4.400
'0:03.272',-4.500
'0:03.273',-4.700
'0:03.274',-5.100
'0:03.275',-5.800
'0:03.276',-6.400
'0:03.277',-6.800
'0:03.278',-6.700
'0:03.279',-6.100
'0:03.280',-5.300
'0:03.281',-4.400
'0:03.282',-3.700
'0:03.283',-3.200
'0:03.284',-2.600
'0:03.285',-2.000
'0:03.286',-1.400
'0:03.287',-0.900
'0:03.288',-0.500
'0:03.289',-0.300
'0:03.290',-0.100
'0:03.291',0.400
'0:03.292',1.200
'0:03.293',2.000
'0:03.294',2.800
'0:03.295',3.100
'0:03.296',2.900
'0:03.297',2.500
'0:03.298',2.000
'0:03.299',1.800
'0:03.300',1.700
'0:03.301',1.900
'0:03.302',2.000
'0:03.303',2.000
'0:03.304',1.800
'0:03.305',1.600
'0:03.306',1.400
'0:03.307',1.300
'0:03.308',1.300
'0:03.309',1.500
'0:03.310',1.600
'0:03.311',1.400
'0:03.312',0.800
'0:03.313',-0.200
'0:03.314',-1.600
'0:03.315',-2.700
'0:03.316',-3.100
'0:03.317',-2.300
'0:03.318',-0.400
'0:03.319',2.200
'0:03.320',4.500
'0:03.321',6.000
'0:03.322',6.400
'0:03.323',5.900
'0:03.324',4.900
'0:03.325',4.100
'0:03.326',3.600
'0:03.327',3.500
'0:03.328',3.400
'0:03.329',3.200
'0:03.330',2.800
'0:03.331',2.500
'0:03.332',2.400
'0:03.333',2.600
'0:03.334',3.000
'0:03.335',3.400
'0:03.336',3.600
'0:03.337',3.500
'0:03.338',3.100
'0:03.339',2.300
'0:03.340',1.300
'0:03.341',0.000
'0:03.342',-1.600
'0:03.343',-3.400
'0:03.344',-5.000
'0:03.345',-6.100
'0:03.346',-6.500
'0:03.347',-6.200
'0:03.348',-5.500
'0:03.349',-4.800
'0:03.350',-4.300
'0:03.351',-3.900
'0:03.352',-3.700
'0:03.353',-3.300
'0:03.354',-2.700
'0:03.355',-1.900
'0:03.356',-1.200
'0:03.357',-0.800
'0:03.358',-0.700
'0:03.359',-0.900
'0:03.360',-1.200
'0:03.361',-1.200
'0:03.362',-0.900
'0:03.363',-0.300
'0:03.364',0.600
'0:03.365',1.300
'0:03.366',1.700
'0:03.367',1.500
'0:03.368',0.800
'0:03.369',-0.100
'0:03.370',-1.000
'0:03.371',-1.600
'0:03.372',-1.800
'0:03.373',-1.600
'0:03.374',-1.300
'0:03.375',-0.700
'0:03.376',-0.300
'0:03.377',0.100
'0:03.378',0.200
'0:03.379',0.100
'0:03.380',-0.200
'0:03.381',-0.500
'0:03.382',-0.700
'0:03.383',-0.600
'0:03.384',-0.200
'0:03.385',0.500
'0:03.386',1.500
'0:03.387',2.500
'0:03.388',3.300
'0:03.389',3.700
'0:03.390',3.500
'0:03.391',2.800
'0:03.392',1.600
'0:03.393',0.200
'0:03.394',-1.200
'0:03.395',-2.200
'0:03.396',-2.800
'0:03.397',-3.000
'0:03.398',-2.800
'0:03.399',-2.500
'0:03.400',-2.100
'0:03.401',-1.800
'0:03.402',-1.600
'0:03.403',-1.500
'0:03.404',-1.500
'0:03.405',-1.300
'0:03.406',-0.900
'0:03.407',-0.400
'0:03.408',0.200
'0:03.409',0.900
'0:03.410',1.500
'0:03.411',2.100
'0:03.412',2.700
'0:03.413',3.100
'0:03.414',3.300
'0:03.415',3.200
'0:03.416',2.800
'0:03.417',2.400
'0:03.418',2.100
'0:03.419',2.200
'0:03.420',2.600
'0:03.421',3.000
'0:03.422',3.300
'0:03.423',3.300
'0:03.424',3.100
'0:03.425',2.600
'0:03.426',1.900
'0:03.427',0.900
'0:03.428',-0.400
'0:03.429',-1.900
'0:03.430',-3.000
'0:03.431',-3.500
'0:03.432',-3.300
'0:03.433',-2.400
'0:03.434',-1.200
'0:03.435',0.100
'0:03.436',1.500
'0:03.437',3.100
'0:03.438',4.900
'0:03.439',6.800
'0:03.440',8.400
'0:03.441',9.400
'0:03.442',10.200
'0:03.443',11.400
'0:03.444',14.000
'0:03.445',18.100
'0:03.446',23.000
'0:03.447',27.500
'0:03.448',30.100
'0:03.449',30.300
'0:03.450',28.400
'0:03.451',25.300
'0:03.452',22.200
'0:03.453',19.500
'0:03.454',16.600
'0:03.455',13.000
'0:03.456',8.500
'0:03.457',3.400
'0:03.458',-1.100
'0:03.459',-4.000
'0:03.460',-4.600
'0:03.461',-3.500
'0:03.462',-1.800
'0:03.463',-0.400
'0:03.464',0.200
'0:03.465',0.000
'0:03.466',-0.300
'0:03.467',-0.100
'0:03.468',0.900
'0:03.469',2.400
'0:03.470',3.700
'0:03.471',4.400
'0:03.472',4.400
'0:03.473',3.700
'0:03.474',2.800
'0:03.475',1.900
'0:03.476',1.400
'0:03.477',1.300
'0:03.478',1.500
'0:03.479',1.900
'0:03.480',2.300
'0:03.481',2.800
'0:03.482',3.200
'0:03.483',3.500
'0:03.484',3.700
'0:03.485',3.600
'0:03.486',3.300
'0:03.487',2.700
'0:03.488',2.000
'0:03.489',1.400
'0:03.490',1.000
'0:03.491',0.900
'0:03.492',1.000
'0:03.493',0.900
'0:03.494',0.700
'0:03.495',0.100
'0:03.496',-0.600
'0:03.497',-1.100
'0:03.498',-1.300
'0:03.499',-1.000
'0:03.500',-0.300
'0:03.501',0.300
'0:03.502',0.500
'0:03.503',0.200
'0:03.504',-0.500
'0:03.505',-1.200
'0:03.506',-1.500
'0:03.507',-1.100
'0:03.508',-0.100
'0:03.509',1.100
'0:03.510',1.900
'0:03.511',2.100
'0:03.512',1.400
'0:03.513',0.200
'0:03.514',-0.900
'0:03.515',-1.600
'0:03.516',-1.600
'0:03.517',-1.100
'0:03.518',-0.400
'0:03.519',0.000
'0:03.520',0.100
'0:03.521',-0.100
'0:03.522',-0.300
'0:03.523',0.000
'0:03.524',0.700
'0:03.525',1.800
'0:03.526',3.000
'0:03.527',4.000
'0:03.528',4.700
'0:03.529',5.200
'0:03.530',5.400
'0:03.531',5.500
'0:03.532',5.500
'0:03.533',5.600
'0:03.534',5.700
'0:03.535',5.800
'0:03.536',6.000
'0:03.537',6.100
'0:03.538',5.800
'0:03.539',5.100
'0:03.540',4.300
'0:03.541',3.700
'0:03.542',3.500
'0:03.543',4.000
'0:03.544',4.900
'0:03.545',6.100
'0:03.546',7.400
'0:03.547',8.900
'0:03.548',10.700
'0:03.549',12.900
'0:03.550',15.300
'0:03.551',17.400
'0:03.552',19.000
'0:03.553',19.700
'0:03.554',20.000
'0:03.555',20.200
'0:03.556',20.800
'0:03.557',21.900
'0:03.558',23.600
'0:03.559',25.100
'0:03.560',26.000
'0:03.561',26.100
'0:03.562',25.100
'0:03.563',23.400
'0:03.564',21.300
'0:03.565',19.100
'0:03.566',17.000
'0:03.567',15.200
'0:03.568',13.700
'0:03.569',12.400
'0:03.570',11.400
'0:03.571',10.500
'0:03.572',9.500
'0:03.573',8.400
'0:03.574',6.900
'0:03.575',5.200
'0:03.576',3.200
'0:03.577',1.100
'0:03.578',-1.000
'0:03.579',-3.000
'0:03.580',-4.800
'0:03.581',-6.500
'0:03.582',-8.100
'0:03.583',-9.500
'0:03.584',-10.700
'0:03.585',-11.900
'0:03.586',-12.900
'0:03.587',-13.600
'0:03.588',-14.100
'0:03.589',-14.300
'0:03.590',-14.300
'0:03.591',-14.000
'0:03.592',-13.800
